Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Alien Mother	POTD	AlienMother	Reptile/Effect	Dark	6	2300	1500			If this card destroys a monster with an A-Counter by battle and sends it to the Graveyard, Special Summon the destroyed monster to your side of the field at the end of the Battle Phase. When this card is removed from the field, all monsters that were Special Summoned by this card's effect are destroyed.
Alien Skull	POTD	AlienSkull	Reptile/Effect	Wind	4	1600	1800			You can Tribute 1 face-up Level 3 or lower monster on your opponent's side of the field to Special Summon this card to your opponent's side of the field. If you Special Summon this monster this way, place 1 A-Counter on this card, and you cannot Normal Summon or Set the same turn. (If a monster with an A-Counter battles an "Alien" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)
Alien Warrior	POTD	AlienWarrior	Reptile/Effect	Earth	4	1800	1000			When this card is destroyed by battle and sent to the Graveyard, place 2 A-Counters on the monster that destroyed it. (If a monster with an A-Counter battles an "Alien" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)
Allure Queen LV3	CDIP	AllureQueenLV3	Spellcaster/Effect	Dark	3	500	500			Once per turn, during your Main Phase, you can select 1 Level 3 or lower monster on your opponent's side of the field and equip it to this card. (Only 1 card at a time can be equipped due to this effect.) If this card would be destroyed by battle, the equipped monster is destroyed instead. During your Standby Phase, by sending this card to the Graveyard while it's equipped due to its effect, Special Summon 1 "Allure Queen LV5" from your hand or Deck.
Allure Queen LV5	CDIP	AllureQueenLV5	Spellcaster/Effect	Dark	5	1000	1000			Once per turn, during your Main Phase, if this card was Special Summoned by the effect of "Allure Queen LV3", you can select 1 Level 5 or lower monster on your opponent's side of the field and equip it to this card. (Only 1 card at a time can be equipped due to this effect.) If this card would be destroyed by battle, the equipped monster is destroyed instead. During your Standby Phase, by sending this card to the Graveyard while it's equipped due to its effect, Special Summon 1 "Allure Queen LV7" from your hand or Deck.
Allure Queen LV7	CDIP	AllureQueenLV7	Spellcaster/Effect	Dark	7	1500	1500			Once per turn, during your Main Phase, if this card was Special Summoned by the effect of "Allure Queen LV5", you can select 1 monster on your opponent's side of the field and equip it to this card. (Only 1 card at a time can be equipped due to this effect.) If this card would be destroyed by battle, the equipped monster is destroyed instead.
Ambulance Rescueroid	POTD	AmbulanceRescueroid	Machine/Fusion/Effect	Fire	6	2300	1800			Rescueroid + "Ambulanceroid" This monster cannot be Special Summoned except by Fusion Summon. Once per turn, when a monster on your side of the field is destroyed by battle and sent to the Graveyard, you can Special Summon that monster in Defense Position.
Ambulanceroid	POTD	Ambulanceroid	Machine/Effect	Earth	3	300	1200			When a "roid" monster is added from your Graveyard to your hand, you can Special Summon that monster.
Amphibious Bugroth	MDP2	AmphibiousBugroth	Aqua/Fusion	Water	5	1850	1300			Ground Attacker Bugroth + "Sentinel of the Sea"
Ancient Gear Beast	DR3	AncientGearBeast	Machine/Effect	Earth	6	2000	2000			This card cannot be Special Summoned. The effects of your opponent's Effect Monster that this monster destroys as a result of battle are negated. If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step.
Ancient Gear Golem	DR3	AncientGearGolem2	Machine/Effect	Earth	8	3000	3000			Cannot be Special Summoned. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.
Ancient Gear Golem	MF03	AncientGearGolem2	Machine/Effect	Earth	8	3000	3000			Cannot be Special Summoned. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.
Ancient Gear Soldier	DR3	AncientGearSoldier	Machine/Effect	Earth	4	1300	1300			If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step.
Ancient Lamp	SP2	AncientLamp	Spellcaster/Effect	Wind	3	900	1400			When this face-down Defense Position card is attacked by your opponent's monster, you can make 1 opponent's monster (except the attacking monster) be attacked instead. While this card is face-up on the field, you can Special Summon 1 "La Jinn the Mystical Genie of the Lamp" from your hand.
Apprentice Magician	SD6	ApprenticeMagician	Spellcaster/Effect	Dark	2	400	800			When this card is Summoned, put 1 Spell Counter on a face-up card that you can put a Spell Counter on. If this card is destroyed in Battle, you can select 1 Level 2 or lower Spellcaster-Type monster from your Deck and Special Summon it in face-down Defense Position.
Aqua Chorus	SD8	AquaChorus	Continuous Trap							If there are monsters with the same name on the field, increase the ATK and DEF of all of those monsters with the same name by 500 points.
Aqua Dragon	MDP2	AquaDragon	Sea Serpent/Fusion	Water	6	2250	1900			Fairy Dragon + "Amazon of the Seas" + "Zone Eater"
Armed Changer	DP2	ArmedChanger	Equip Spell							Send 1 Equip Spell Card from your hand to the Graveyard to activate this card. If the equipped monster destroys a monster as a result of battle, the controller of this Equip Card can add 1 monster with ATK equal to or less than the equipped monster from their Graveyard to their hand.
Armed Dragon LV10	DP2	ArmedDragonLV10	Dragon/Effect	Wind	10	3000	2000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 "Armed Dragon LV7" on your side of the field. By sending 1 card from your hand to the Graveyard, destroy all face-up monsters on your opponent's side of the field.
Armed Dragon LV3	DP2	ArmedDragonLV31	Dragon/Effect	Wind	3	1200	900			During your Standby Phase: You can send this face-up card from the field to the Graveyard; Special Summon 1 "Armed Dragon LV5" from your hand or Deck.
Armed Dragon LV3	DR3	ArmedDragonLV31	Dragon/Effect	Wind	3	1200	900			During your Standby Phase: You can send this face-up card from the field to the Graveyard; Special Summon 1 "Armed Dragon LV5" from your hand or Deck.
Armed Dragon LV3	DR3	ArmedDragonLV31	Dragon/Effect	Wind	3	1200	900			During your Standby Phase: You can send this face-up card from the field to the Graveyard; Special Summon 1 "Armed Dragon LV5" from your hand or Deck.
Armed Dragon LV5	DP2	ArmedDragonLV51	Dragon/Effect	Wind	5	2400	1700			You can send 1 monster from your hand to the Graveyard to target 1 face-up monster your opponent controls with ATK less than or equal to the sent monster's ATK; destroy that target. During the End Phase, if this card destroyed a monster by battle this turn: You can send this face-up card to the Graveyard; Special Summon 1 "Armed Dragon LV7" from your hand or Deck.
Armed Dragon LV7	DP2	ArmedDragonLV71	Dragon/Effect	Wind	7	2800	1000			Cannot be Normal Summoned/Set. Must be Special Summoned by "Armed Dragon LV5", and cannot be Special Summoned by other ways. You can send 1 monster from your hand to the Graveyard; destroy all face-up monsters your opponent controls with ATK less than or equal to the sent monster's ATK.
Armed Dragon LV7	DR3	ArmedDragonLV71	Dragon/Effect	Wind	7	2800	1000			Cannot be Normal Summoned/Set. Must be Special Summoned by "Armed Dragon LV5", and cannot be Special Summoned by other ways. You can send 1 monster from your hand to the Graveyard; destroy all face-up monsters your opponent controls with ATK less than or equal to the sent monster's ATK.
Armed Samurai - Ben Kei	DR3	ArmedSamuraiBenKei1	Warrior/Effect	Dark	4	500	800			For each Equip Card equipped to this card, it gains 1 additional attack during each Battle Phase.
Assault on GHQ	DR3	AssaultonGHQ	Normal Trap							Select 1 monster on your side of the field to activate this card. Destroy the selected card and send 2 cards from the top of your opponent's Deck to the Graveyard.
Astral Barrier	DR3	AstralBarrier	Continuous Trap							If your opponent's monster attacks a monster on your side of the field, you can make the attack a direct attack to your Life Points.
Aussa the Earth Charmer	DR3	AussatheEarthCharmer	Spellcaster/Effect	Earth	3	500	1500			FLIP: Take control of 1 EARTH monster on your opponent's side of the field, for as long as this card remains face-up on the field.
Avalanching Aussa	EOJ	AvalanchingAussa	Spellcaster/Effect	Earth	4	800	1500			Once per turn, by Tributing 1 EARTH monster on your side of the field (except this card), Special Summon 1 EARTH monster from your hand. The monster Special Summoned by this effect is destroyed if "Avalanching Aussa" is removed from your side of the field.
Babycerasaurus	POTD	Babycerasaurus	Dinosaur/Effect	Earth	2	500	500			If this card is destroyed by an effect and sent to the Graveyard, select 1 Level 4 or lower Dinosaur-Type monster from your Deck and Special Summon it.
Babycerasaurus	SD09	Babycerasaurus	Dinosaur/Effect	Earth	2	500	500			If this card is destroyed by an effect and sent to the Graveyard, select 1 Level 4 or lower Dinosaur-Type monster from your Deck and Special Summon it.
Back to Square One	DR3	BacktoSquareOne	Normal Spell							Discard 1 card from your hand. Return 1 monster on the field to the top of the owner's Deck.
Ballista of Rampart Smashing	DR3	BallistaofRampartSmashing	Equip Spell							If a monster equipped with this card attacks a face-down Defense Position monster, increase the ATK of the equipped monster by 1500 points.
Banisher of the Radiance	EOJ	BanisheroftheRadiance1	Fairy/Effect	Light	3	1600	0			Any card sent to the Graveyard is banished instead.
Barrier Statue of the Abyss	CDIP	BarrierStatueoftheAbyss	Fiend/Effect	Dark	4	1000	1000			No monsters can be Special Summoned, except for DARK monsters.
Barrier Statue of the Drought	CDIP	BarrierStatueoftheDrought	Rock/Effect	Earth	4	1000	1000			No monsters can be Special Summoned, except for EARTH monsters.
Barrier Statue of the Heavens	CDIP	BarrierStatueoftheHeavens	Fairy/Effect	Light	4	1000	1000			No monsters can be Special Summoned, except for LIGHT monsters.
Barrier Statue of the Inferno	CDIP	BarrierStatueoftheInferno	Pyro/Effect	Fire	4	1000	1000			No monsters can be Special Summoned, except for FIRE monsters.
Barrier Statue of the Stormwinds	CDIP	BarrierStatueoftheStormwinds	Winged Beast/Effect	Wind	4	1000	1000			No monsters can be Special Summoned, except for WIND monsters.
Barrier Statue of the Torrent	CDIP	BarrierStatueoftheTorrent	Aqua/Effect	Water	4	1000	1000			No monsters can be Special Summoned, except for WATER monsters.
Battery Charger	DR3	BatteryCharger	Normal Spell							Pay 500 Life Points. Special Summon 1 monster from your Graveyard that includes "Batteryman" in its card name.
Batteryman AA	DR3	BatterymanAA	Thunder/Effect	Light	3	0	0			If all "Batteryman AA"(s) you control are in Attack Position, this card gains 1000 ATK for each. If all "Batteryman AA"(s) you control are in Defense Position, this card gains 1000 DEF for each.
Batteryman D	EOJ	BatterymanD	Thunder/Effect	Light	1	0	1900			While this card is face-up on your side of the field, your opponent cannot select a Thunder-Type monster on your side of the field as an attack target (except "Batteryman D").
Beast Soul Swap	DR3	BeastSoulSwap	Normal Trap							Return to the owner's hand 1 face-up Beast-Type monster on your side of the field, and the owner of that card Special Summons 1 Beast-Type monster that has the same Level as the monster that you returned.
Behegon	TP8	Behegon	Aqua	Water	4	1350	1000			With an enormous maw and massive teeth, this monstrosity is one dangerous and strange serpent from the deep.
Behemoth the King of all Animals	DR3	BehemoththeKingofallAnimals	Beast/Effect	Earth	7	2700	1500			This card can be Normal Summoned or Set with 1 Tribute Monster. In that case, the original ATK of this card becomes 2000. When this card is Tribute Summoned successfully, you can return from your Graveyard to the owner's hand a number of Beast-Type monsters equal to the number of Tributed monsters.
Berserk Gorilla	TP8	BerserkGorilla	Beast/Effect	Earth	4	2000	1000			If this card is in face-up Defense Position on the field, destroy this card. The controller of this card must attack with this card if possible.
Big Core	DR3	BigCore	Machine/Effect	Dark	6	2300	1100			Put 3 counters on this card when you Normal Summon it. This card is not destroyed by battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If this card battles without a counter, destroy this card at the end of the Damage Step.
Big Evolution Pill	SD09	BigEvolutionPill	Normal Spell							Tribute 1 Dinosaur-Type monster to activate this card. This card remains face-up on the field for 3 of your opponent's turns. While this card is face-up on the field, you can Normal Summon or Set Dinosaur-Type monsters without Tributing.
Big Shield Gardna	CP01	BigShieldGardna1	Warrior/Effect	Earth	4	100	2600	L		During either player's turn, when this face-down card (and no other cards) is targeted by a Spell Card: Change this card to face-up Defense Position, and if you do, negate the Spell Card's activation. If this card is attacked, change it to Attack Position at the end of the Damage Step.
Big Wave Small Wave	DR3	BigWaveSmallWave	Normal Spell							Destroy all face-up WATER monsters on your field. Then you can Special Summon WATER monsters from your hand, up to the same number of monsters destroyed by this effect.
Big-Tusked Mammoth	DR3	BigTuskedMammoth	Beast/Effect	Earth	5	2000	1000			As long as this card remains face-up on the field, monsters on your opponent's side of the field cannot attack during the same turn that they are Normal Summoned, Flip Summoned, or Special Summoned.
Birdface	SD8	Birdface	Winged Beast/Effect	Wind	4	1600	1600			When this card is sent to the Graveyard as a result of battle, you can add 1 "Harpie Lady" from your Deck to your hand. Then shuffle your Deck.
Bitelon	POTD	Bitelon	Reptile/Effect	Water	6	2400	1000			During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Black Dragon's Chick	DR3	BlackDragonsChick	Dragon/Effect	Dark	1	800	500			You can send this face up card you control to the GY; Special Summon 1 "Red-Eyes Black Dragon" from your hand.
Black Horn of Heaven	CDIP	BlackHornofHeaven1	Counter Trap							When your opponent would Special Summon a monster: Negate the Special Summon, and if you do, destroy it.
Black Luster Soldier	MF03	BlackLusterSoldier1	Warrior/Ritual	Earth	8	3000	2500			You can Ritual Summon this card with "Black Luster Ritual".
Black Pendant	YSD	BlackPendant	Equip Spell							The equipped monster gains 500 ATK. When this card is sent from the field to the Graveyard, inflict 500 damage to your opponent.
Black Ptera	POTD	BlackPtera	Dinosaur/Effect	Wind	3	1000	500			When this card is sent from the field to the Graveyard, except when destroyed by battle, it is returned to the owner's hand.
Black Ptera	SD09	BlackPtera	Dinosaur/Effect	Wind	3	1000	500			When this card is sent from the field to the Graveyard, except when destroyed by battle, it is returned to the owner's hand.
Black Stego	POTD	BlackStego	Dinosaur/Effect	Earth	4	1200	2000			When this card is selected as an attack target by your opponent's monster, this card is changed to Defense Position.
Black Stego	SD09	BlackStego	Dinosaur/Effect	Earth	4	1200	2000			When this card is selected as an attack target by your opponent's monster, this card is changed to Defense Position.
Black Tyranno	SD09	BlackTyranno	Dinosaur/Effect	Earth	7	2600	1800			If your opponent controls no cards except Defense Position Monster Cards, this card can attack your opponent directly.
Blade Rabbit	DR3	BladeRabbit	Beast/Effect	Earth	2	400	300			When this card is changed from Attack Position to face-up Defense Position, destroy 1 monster on your opponent's side of the field.
Bladefly	SD8	Bladefly	Insect/Effect	Wind	2	600	700			As long as this card remains face-up on the field, increase the ATK of all WIND monsters by 500 points and decrease the ATK of all EARTH monsters by 400 points.
Blast Asmodian	CDIP	BlastAsmodian	Fiend/Effect	Fire	3	1000	300			If any Spell or Trap Card(s) are Chained, inflict 500 damage to your opponent.
Blast Magician	DR3	BlastMagician	Spellcaster/Effect	Fire	4	1400	1700			Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card. By removing any number of Spell Counters from this card, destroy 1 face-up monster on the field with an ATK equal to or less than 700 points x the number of removed Spell Counters.
Blast Magician	SD6	BlastMagician	Spellcaster/Effect	Fire	4	1400	1700			Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card. By removing any number of Spell Counters from this card, destroy 1 face-up monster on the field with an ATK equal to or less than 700 points x the number of removed Spell Counters.
Blasting Fuse	CDIP	BlastingFuse	Normal Trap							Activate only when all (4) zones of this card's column are occupied. Destroy all cards in this column.
Blazing Hiita	EOJ	BlazingHiita	Spellcaster/Effect	Fire	4	800	1500			Once per turn, by Tributing 1 FIRE monster on your side of the field (except this card), Special Summon 1 FIRE monster from your hand. The monster Special Summoned by this effect is destroyed if "Blazing Hiita" is removed from your side of the field.
Blocker	TP8	Blocker	Machine	Dark	4	850	1800			Constructed from several components, this monster can launch them in a pincer attack.
Bokoichi the Freightening Car	DR3	BokoichitheFreighteningCar	Machine	Dark	2	500	500			A freight car that is exclusively for Dekoichi. It can transport anything, but most cargo arrives broken.
Book of Moon	CP01	BookofMoon1	Quick-Play Spell					D	A1/T1	Target 1 face-up monster on the field; change that target to face-down Defense Position.
Bountiful Artemis	EOJ	BountifulArtemis	Fairy/Effect	Light	4	1600	1700			While this card is face-up on the field, draw 1 card from your Deck each time a Counter Trap Card is activated.
Brain Control	DR3	BrainControl1	Normal Spell						A0/T1	Pay 800 Life Points to target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Brain Control	SD7	BrainControl1	Normal Spell						A0/T1	Pay 800 Life Points to target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Brain Control	YSD	BrainControl1	Normal Spell						A0/T1	Pay 800 Life Points to target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Brain Jacker	DR3	BrainJacker	Fiend/Effect	Dark	2	200	900			FLIP: Equip this card to a monster on your opponent's side of the field and treat it as an Equip Card. Take control of the monster that is equipped with this card. Increase your opponent's Life Points by 500 points during each of his/her Standby Phases.
Brainwashing Beam	POTD	BrainwashingBeam	Continuous Trap							Select 1 monster with at least 1 A-Counter on your opponent's side of the field and take control of that monster. During each of your End Phases, remove 1 A-Counter from that controlled monster. If all A-Counters are removed from that monster, or that monster is destroyed, destroy this card.
Breaker the Magical Warrior	SD6	BreakertheMagicalWarrior1	Spellcaster/Effect	Dark	4	1600	1000	D		When this card is Normal Summoned: Place 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to target 1 Spell/Trap Card on the field; destroy that target.
Breath of Light	DL10	BreathofLight	Normal Spell							Destroy all face-up Rock-Type monsters on the field.
Brutal Potion	GX05	BrutalPotion	Normal Trap							This card becomes and Equip Card and equips to 1 monster you control. Once per turn, when you inflict damage to your opponent with a card effect, the equipped monster gains 1000 ATK until the End Phase.
Bubble Blaster	DP1	BubbleBlaster	Equip Spell							You can only equip this card to "Elemental HERO Bubbleman". Increase the ATK of the equipped monster by 800 points. If the equipped monster would be destroyed by battle, destroy this card instead, and make the Battle Damage to the controller of the equipped monster 0.
Bubble Illusion	DP1	BubbleIllusion	Quick-Play Spell							Activate only while there is a face-up "Elemental HERO Bubbleman" on your side of the field. During this turn, you can activate 1 Trap Card from your hand.
Bubble Shuffle	DP1	BubbleShuffle1	Quick-Play Spell							Target 1 face-up Attack Position "Elemental HERO Bubbleman" you control and 1 face-up Attack Position monster your opponent controls; change both those targets to Defense Position, then Tribute that "Elemental HERO Bubbleman", then Special Summon 1 "Elemental HERO" monster from your hand.
Burst Return	DP1	BurstReturn1	Normal Spell							If you control a face-up "Elemental HERO Burstinatrix": Return all face-up "Elemental HERO" monsters on the field to the hand, except "Elemental HERO Burstinatrix".
Byroad Sacrifice	CDIP	ByroadSacrifice	Normal Trap							Activate only if a monster on your side of the field is destroyed by battle. Special Summon 1 "Cyber Ogre" from your hand.
Call of the Haunted	SD6	CallOfTheHaunted1	Continuous Trap					R		Target 1 monster in your Graveyard; Special Summon that target in face-up Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.
Call of the Haunted	SD8	CallOfTheHaunted1	Continuous Trap					R		Target 1 monster in your Graveyard; Special Summon that target in face-up Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.
Canyon	SD7	Canyon	Field Spell							If a Rock-Type monster in Defense Position is attacked, double any Battle Damage to the controller of the attacking monster.
Card Destruction	SD8	CardDestruction1	Normal Spell						A1/T1	Each player discards their entire hand, then draws the same number of cards they discarded.
Card of Sanctity	DR3	CardofSanctity	Normal Spell							Remove all cards in your hand and on your side of the field from play. Draw cards until you have 2 cards in your hand.
Castle Walls	YSD	CastleWalls	Normal Trap							Increase a selected monster's DEF by 500 points during the turn this card is activated.
Catnipped Kitty	DR3	CatnippedKitty	Beast/Effect	Earth	2	0	500			This card cannot be attacked if there is another Beast-Type monster on your side of the field. Once per turn, you can make the DEF of 1 monster on your opponent's side of the field 0 until the end of this turn.
Celestial Transformation	EOJ	CelestialTransformation	Quick-Play Spell							Special Summon 1 Fairy-Type monster from your hand. Halve the ATK of that monster and destroy it during the End Phase.
Cemetery Bomb	DR3	CemeteryBomb	Normal Trap							Inflict 100 points of damage to your opponent's Life Points for each card in their Graveyard.
Cemetery Bomb	YSD	CemeteryBomb	Normal Trap							Inflict 100 points of damage to your opponent's Life Points for each card in their Graveyard.
Centrifugal Field	DR3	CentrifugalField1	Field Spell							When a Fusion Monster(s) is destroyed by a card effect and sent to the Graveyard: Its owner targets 1 Fusion Material Monster in their Graveyard that is listed on that Fusion Monster; that player Special Summons that target.
Chain Burst	DR3	ChainBurst	Continuous Trap							Inflict 1000 points of damage to each player who activates a Trap Card.
Chain Detonation	CDIP	ChainDetonation	Normal Trap							Inflict 500 damage to your opponent. If this card was activated as Chain Link 2 or 3, add this card to the Deck and shuffle it. If this card was activated as Chain Link 4 or higher, return this card to the hand.
Chain Healing	CDIP	ChainHealing	Normal Trap							Gain 500 Life Points. If this card was activated as Chain Link 2 or 3, add this card to the Deck and shuffle it. If this card was activated as Chain Link 4 or higher, return this card to the hand.
Chain Strike	CDIP	ChainStrike	Quick-Play Spell						A2/T2	Activate only as Chain Link 2 or higher; inflict 400 damage to your opponent times the Chain Link number of this card. You cannot activate this card if multiple cards/effects with the same name are in that Chain.
Chaos Command Magician	SD6	ChaosCommandMagician	Spellcaster/Effect	Light	6	2400	1900			Negate the effect of a Monster Card that targets this 1 card.
Chaos Sorcerer	SD6	ChaosSorcerer1	Spellcaster/Effect	Dark	6	2300	2000		A1/T1	Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your Graveyard. Once per turn: You can target 1 face-up monster on the field: banish that target. This card cannot attack during the turn you activate this effect.
Charcoal Inpachi	DR3	CharcoalInpachi1	Pyro	Fire	1	100	2100	H		A wicked wooden spirit that has burned out. The barbecue grilled with this charcoal is so awesome that everybody thinks it's priceless.
Chimeratech Overdragon	POTD	ChimeratechOverdragon1	Machine/Fusion/Effect	Dark	9	?	?			"Cyber Dragon" + 1 or more Machine-Type monsters. Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card is Fusion Summoned: Send all other cards you control to the Graveyard. The original ATK and DEF of this card each become 800 x the number of Fusion Material Monsters used for its Fusion Summon. Each turn, this card can attack your opponent's monsters a number of times equal to the number of Fusion Material Monsters used for its Fusion Summon.
Chiron the Mage	DR3	ChirontheMage1	Beast-Warrior/Effect	Earth	4	1800	1000	H		Once per turn: You can discard 1 Spell Card to target 1 Spell/Trap Card your opponent controls; destroy that target.
Chrysalis Dolphin	POTD	ChrysalisDolphin	Fish/Effect	Water	2	400	600			By Tributing this card while "Neo-Space" is on the field, Special Summon 1 "Neo-Spacian Aqua Dolphin" from your hand or Deck.
Chthonian Alliance	DP2	ChthonianAlliance	Equip Spell							Increase the ATK of the equipped monster by 800 points for each other face-up monster on the field with the same name as the equipped monster.
Chthonian Blast	DP2	ChthonianBlast	Normal Trap							Activate only when a face-up monster on your side of the field is destroyed and sent to the Graveyard. Destroy 1 face-up monster with the lowest ATK on the field, and both players take damage equal to half of its ATK.
Chthonian Polymer	DP2	ChthonianPolymer	Normal Trap							Activate only when your opponent Fusion Summons a Fusion Monster. Tribute 1 monster to take control of that Fusion Monster.
Chthonian Soldier	MF03	ChthonianSoldier	Warrior/Effect	Dark	4	1200	1400			When this card is destroyed by your opponent's attacking monster and sent to the Graveyard, inflict the Battle Damage you took from this battle to your opponent's Life Points as well.
Chu-Ske the Mouse Fighter	DR3	ChuSketheMouseFighter	Beast	Earth	3	1200	0			A fiery mouse, travelling the world to become the strongest fighter in the world of mice. Be careful not to touch him, or you will get burned.
Clay Charge	DP1	ClayCharge1	Normal Trap							When an "Elemental HERO Clayman" you control is targeted for an attack (even if it is face-down, but reveal it to your opponent in that case): Destroy the attacking monster and that "Elemental HERO Clayman", and inflict 800 damage to your opponent.
Clock Tower Prison	EOJ	ClockTowerPrison1	Field Spell							During each of your opponent's Standby Phases: Place 1 Clock Counter on this card. While there are 4 or more Clock Counters on this card, you do not take any Battle Damage. When this card with 4 or more Clock Counters is destroyed and sent to the Graveyard: Special Summon 1 "Destiny HERO - Dreadmaster" from your hand or Deck.
Combo Fighter	CDIP	ComboFighter	Warrior/Effect	Wind	4	1600	800			If a Chain (of 2 or more Links) occurred in your Main Phase 1, this card can attack twice during the Battle Phase this turn.
Combo Master	CDIP	ComboMaster	Warrior/Effect	Wind	5	2200	1500			If a Chain (of 2 or more Links) occurred in your Main Phase 1, this card can attack twice during the Battle Phase this turn.
Common Soul	POTD	CommonSoul	Continuous Spell							Select 1 face-up monster on the field. Special Summon 1 "Neo-Spacian" monster from your hand to the same side of the field as the selected monster. The selected monster gains ATK equal to the ATK of the monster that was Special Summoned by this effect. When this card is removed from the field, return the Special Summoned monster to its owner's hand.
Compulsory Evacuation Device	SD7	CompulsoryEvacuationDevice1	Normal Trap					D		Target 1 monster on the field; return that target to the hand.
Compulsory Evacuation Device	YSD	CompulsoryEvacuationDevice1	Normal Trap					D		Target 1 monster on the field; return that target to the hand.
Contact	POTD	Contact	Normal Spell							Send all "Chrysalis" monsters you control to the Graveyard, and Special Summon 1 monster from your hand or Deck that is written in the card text of those cards.
Corruption Cell A	CDIP	CorruptionCellA	Normal Spell							Place 1 A-Counter on 1 face-up monster on your opponent's side of the field.
Cosmic Horror Gangi'el	POTD	CosmicHorrorGangiel	Reptile/Effect	Light	7	2600	2000			If you're Tributing a monster on your side of the field that is owned by your opponent, this card can be Normal Summoned with 1 Tribute. Once per turn, you can place 1 A-Counter on a monster on your opponent's side of the field. (If a monster with an A-Counter battles an "Alien" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)
Counter Cleaner	CDIP	CounterCleaner	Normal Spell							Pay 500 Life Points. Remove all counters from the field.
Covering Fire	DR3	CoveringFire	Normal Trap							If your opponent's monster attacks a monster on your side of the field, you can activate this card during the Damage Step. Increase the ATK of your attacked monster by the ATK of 1 other face-up monster on your side of the field during the Damage Step.
