Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Alien Hypno	GLAS	AlienHypno	Reptile/Gemini/Effect	Water	4	1600	700			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: ? During your Main Phase, you can select 1 monster your opponent controls with an A-Counter(s), and take control of it while this card is on the field. During each of your End Phases, remove 1 A-Counter from each controlled monster. If all A-Counters are removed from one of these monsters, destroy it.
Alien Psychic	STON	AlienPsychic	Reptile/Effect	Dark	1	200	100			This card is changed to Defense Position when it is Normal Summoned or Flip Summoned. Monsters with A-Counters cannot declare an attack.
Alien Shocktrooper	TAEV	AlienShocktrooper	Reptile	Earth	4	1900	800			The Aliens have used a mysterious biological substance to create a supreme race of soldiers. They do not have the natural powers of the other Aliens, but can make stunning physical attacks.
Alien Telepath	GLAS	AlienTelepath	Reptile/Effect	Fire	4	1600	1000			Once per turn, you can remove 1 A-Counter from an opponent's monster to destroy 1 Spell or Trap Card. (If a monster with an A-Counter battle an "Alien" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)
Ambulanceroid	YSDS	Ambulanceroid	Machine/Effect	Earth	3	300	1200			When a "roid" monster is added from your Graveyard to your hand, you can Special Summon that monster.
Ambush Fangs	TAEV	AmbushFangs	Normal Trap							Activate only when a face-up "Venom" monster you control is declared as an attack target. Negate the attack and end the Battle Phase. Then place 1 Venom Counter on the monster that attacked.
Amulet of Ambition	TAEV	AmuletofAmbition	Equip Spell							Equip only to a Normal Monster. If it battles a monster with a higher Level, the equipped monster gains 500 ATK x the difference in Levels (during their battle only). When this card is sent to the Graveyard, you can return it to the top of the Deck.
An Unfortunate Report	GLAS	AnUnfortunateReport	Normal Trap							Your opponent conducts their next Battle Phase twice.
Ancient City - Rainbow Ruins	FOTB	AncientCityRainbowRuins1	Field Spell							You must have this many "Crystal Beast" cards in your Spell & Trap Card Zone to activate and resolve these effects: *1+: This card cannot be destroyed by a card effects. *2+: Once per turn, you can halve the Battle Damage you take. *3+: When a Spell/Trap Card is activated: You can send 1 "Crystal Beast" monster you control to the Graveyard; negate the activation and destroy it. *4+: Once per turn, during your Main Phase: You can draw 1 card. *5+: Once per turn, during your Main Phase: You can target 1 "Crystal Beast" card in your Spell & Trap Card Zone; Special Summon that target.
Ancient Gear	DR04	AncientGear	Machine/Effect	Earth	2	100	800			While an "Ancient Gear" is face-up on your side of the field, you can Special Summon this card from your hand in Attack Position.
Ancient Gear	SD10	AncientGear	Machine/Effect	Earth	2	100	800			While an "Ancient Gear" is face-up on your side of the field, you can Special Summon this card from your hand in Attack Position.
Ancient Gear	SOI	AncientGear	Machine/Effect	Earth	2	100	800			While an "Ancient Gear" is face-up on your side of the field, you can Special Summon this card from your hand in Attack Position.
Ancient Gear Beast	SD10	AncientGearBeast	Machine/Effect	Earth	6	2000	2000			This card cannot be Special Summoned. The effects of your opponent's Effect Monster that this monster destroys as a result of battle are negated. If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step.
Ancient Gear Cannon	DR04	AncientGearCannon	Machine/Effect	Earth	2	500	500			By Tributing this card, inflict 500 damage to your opponent, and then neither player can activate Trap Cards during the Battle Phase of this turn.
Ancient Gear Cannon	SD10	AncientGearCannon	Machine/Effect	Earth	2	500	500			By Tributing this card, inflict 500 damage to your opponent, and then neither player can activate Trap Cards during the Battle Phase of this turn.
Ancient Gear Cannon	SOI	AncientGearCannon	Machine/Effect	Earth	2	500	500			By Tributing this card, inflict 500 damage to your opponent, and then neither player can activate Trap Cards during the Battle Phase of this turn.
Ancient Gear Castle	DR04	AncientGearCastle	Continuous Spell							Each face-up "Ancient Gear" monster on the field gains 300 ATK. Each time a monster(s) is Normal Summoned or Set, put 1 counter on this card. If you Tribute Summon an "Ancient Gear" monster, you can substitute this card for a Tribute(s), if the number of counters is equal to or greater than the number of required Tribute(s).
Ancient Gear Castle	SD10	AncientGearCastle	Continuous Spell							Each face-up "Ancient Gear" monster on the field gains 300 ATK. Each time a monster(s) is Normal Summoned or Set, put 1 counter on this card. If you Tribute Summon an "Ancient Gear" monster, you can substitute this card for a Tribute(s), if the number of counters is equal to or greater than the number of required Tribute(s).
Ancient Gear Castle	SOI	AncientGearCastle	Continuous Spell							Each face-up "Ancient Gear" monster on the field gains 300 ATK. Each time a monster(s) is Normal Summoned or Set, put 1 counter on this card. If you Tribute Summon an "Ancient Gear" monster, you can substitute this card for a Tribute(s), if the number of counters is equal to or greater than the number of required Tribute(s).
Ancient Gear Drill	DR04	AncientGearDrill	Normal Spell							Activate only when discarding 1 card from your hand while a monster that includes "Ancient Gear" in its card name is face-up on your side of the field. Select 1 Spell Card from your Deck and Set it on your side of the field. You cannot use that Spell Card this turn.
Ancient Gear Drill	SD10	AncientGearDrill	Normal Spell							Activate only when discarding 1 card from your hand while a monster that includes "Ancient Gear" in its card name is face-up on your side of the field. Select 1 Spell Card from your Deck and Set it on your side of the field. You cannot use that Spell Card this turn.
Ancient Gear Drill	SOI	AncientGearDrill	Normal Spell							Activate only when discarding 1 card from your hand while a monster that includes "Ancient Gear" in its card name is face-up on your side of the field. Select 1 Spell Card from your Deck and Set it on your side of the field. You cannot use that Spell Card this turn.
Ancient Gear Engineer	SD10	AncientGearEngineer	Machine/Effect	Earth	5	1500	1500			Negate the effect of any Trap Card that targets this card, and destroy that Trap Card. If this card attacks, your opponent cannot activate any Spell or Trap Card until the end of the Damage Step. When this card attacks, destroy 1 Spell or Trap Card on your opponent's side of the field at the end of the Damage Step.
Ancient Gear Explosive	SD10	AncientGearExplosive	Normal Spell							Target 1 face-up "Ancient Gear" monster on your side of the field when you activate this card. Destroy the targeted monster and inflict damage equal to half its original ATK to your opponent.
Ancient Gear Factory	DR04	AncientGearFactory	Normal Spell							Select 1 "Ancient Gear" monster in your hand (show the monster to your opponent). Remove from play "Ancient Gear" cards in your Graveyard whose total Levels are equal to double the selected card's. You don't have to Tribute when you Normal Summon the selected card this turn.
Ancient Gear Factory	SD10	AncientGearFactory	Normal Spell							Select 1 "Ancient Gear" monster in your hand (show the monster to your opponent). Remove from play "Ancient Gear" cards in your Graveyard whose total Levels are equal to double the selected card's. You don't have to Tribute when you Normal Summon the selected card this turn.
Ancient Gear Factory	SOI	AncientGearFactory	Normal Spell							Select 1 "Ancient Gear" monster in your hand (show the monster to your opponent). Remove from play "Ancient Gear" cards in your Graveyard whose total Levels are equal to double the selected card's. You don't have to Tribute when you Normal Summon the selected card this turn.
Ancient Gear Fist	SD10	AncientGearFist	Equip Spell							Equip only to an "Ancient Gear" monster". Destroy any monster that battles with it, at the end of the Damage step.
Ancient Gear Gadjiltron Chimera	SD10	AncientGearGadjiltronChimera	Machine/Effect	Earth	6	2300	1300			If you Tribute Summon this card by Tributing 1 of the following monsters, this card gets the appropriate effect: *Green Gadget: This card gains 300 ATK. *Red Gadget: If this card successfully attacks your opponent directly, inflict 500 damage to the opponent. *Yellow Gadget: If this card destroys your opponent's monster by battle, inflict 700 damage to your opponent.
Ancient Gear Gadjiltron Dragon	SD10	AncientGearGadjiltronDragon	Machine/Effect	Earth	8	3000	2000			If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step. If you Tribute Summon this card by Tributing any of the following monster(s), this card gets the appropriate effect(s): *Green Gadget: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. *Red Gadget: If this card inflicts Battle Damage to your opponent, inflict 400 damage to your opponent. *Yellow Gadget: If this card destroys your opponent's monster by battle, inflict 600 damage to your opponent.
Ancient Gear Golem	SD10	AncientGearGolem2	Machine/Effect	Earth	8	3000	3000			Cannot be Special Summoned. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.
Ancient Gear Knight	GLAS	AncientGearKnight1	Machine/Gemini/Effect	Earth	4	1800	500	H		This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect. *If this card attacks, your opponent cannot activate Spell/Trap Cards until the end of the Damage Step.
Ancient Gear Soldier	SD10	AncientGearSoldier	Machine/Effect	Earth	4	1300	1300			If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step.
Ancient Gear Tank	SD10	AncientGearTank	Equip Spell							Equip only to an "Ancient Gear" monster. It gains 600 ATK. When this card is destroyed and sent to the Graveyard, inflict 600 damage to your opponent.
Ancient Gear Workshop	SD10	AncientGearWorkshop	Normal Spell							Add 1 "Ancient Gear" monster from your Graveyard to your hand.
Ancient Rules	STON	AncientRules	Normal Spell							Special Summon 1 Level 5 or higher Normal Monster from your hand.
Anteatereatingant	DR04	Anteatereatingant	Insect/Effect	Earth	5	2000	500			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 2 Spell or Trap Cards on your side of the field to the Graveyard. This card can destroy 1 Spell or Trap Card on your opponent's side of the field, but it cannot attack this turn if you activate this effect.
Anteatereatingant	SOI	Anteatereatingant	Insect/Effect	Earth	5	2000	500			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 2 Spell or Trap Cards on your side of the field to the Graveyard. This card can destroy 1 Spell or Trap Card on your opponent's side of the field, but it cannot attack this turn if you activate this effect.
Anti-Fusion Device	STON	AntiFusionDevice	Normal Trap							Destroy 1 face-up Fusion Monster on the field.
Apprentice Magician	CP04	ApprenticeMagician	Spellcaster/Effect	Dark	2	400	800			When this card is Summoned, put 1 Spell Counter on a face-up card that you can put a Spell Counter on. If this card is destroyed in Battle, you can select 1 Level 2 or lower Spellcaster-Type monster from your Deck and Special Summon it in face-down Defense Position.
Aquarian Alessa	TAEV	AquarianAlessa	Aqua/Gemini/Effect	Water	4	1500	500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *When this card destroys an opponent's monster by battle and sends it to the Graveyard, they discard 1 random card.
Archfiend General	FOTB	ArchfiendGeneral	Fiend/Effect	Dark	4	2100	800			You can discard this card to the Graveyard to add 1 "Pandemonium" from your Deck to your hand. If this card is on the field but "Pandemonium" is not on the field, destroy this card.
Archfiend Soldier	YSDS	ArchfiendSoldier1	Fiend	Dark	4	1900	1500	H		An expert at battle who belongs to a crack diabolical unit. He's famous because he always gets the job done.
Armed Changer	DR04	ArmedChanger	Equip Spell							Send 1 Equip Spell Card from your hand to the Graveyard to activate this card. If the equipped monster destroys a monster as a result of battle, the controller of this Equip Card can add 1 monster with ATK equal to or less than the equipped monster from their Graveyard to their hand.
Asura Priest	HL04	AsuraPriest1	Fairy/Spirit	Light	4	1700	1200	H		Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. This card can attack all monsters your opponent controls once each.
Attack Reflector Unit	DP04	AttackReflectorUnit	Normal Trap							Tribute 1 "Cyber Dragon". Special Summon 1 "Cyber Barrier Dragon" from your hand or Deck.
Attack Reflector Unit	DR04	AttackReflectorUnit	Normal Trap							Tribute 1 "Cyber Dragon". Special Summon 1 "Cyber Barrier Dragon" from your hand or Deck.
Attack Reflector Unit	SOI	AttackReflectorUnit	Normal Trap							Tribute 1 "Cyber Dragon". Special Summon 1 "Cyber Barrier Dragon" from your hand or Deck.
Avalanching Aussa	DR04	AvalanchingAussa	Spellcaster/Effect	Earth	4	800	1500			Once per turn, by Tributing 1 EARTH monster on your side of the field (except this card), Special Summon 1 EARTH monster from your hand. The monster Special Summoned by this effect is destroyed if "Avalanching Aussa" is removed from your side of the field.
B.E.S. Covered Core	DR04	BESCoveredCore	Machine/Effect	Earth	7	2500	800			Put 2 counters on this card when you Normal Summon it. This card is not destroyed by battle. If this card battles a monster, toss a coin and call it at the end of the Damage Step. If you call it wrong, remove 1 counter. If this card battles without a counter, destroy this card at the end of the Damage Step.
B.E.S. Covered Core	SOI	BESCoveredCore	Machine/Effect	Earth	7	2500	800			Put 2 counters on this card when you Normal Summon it. This card is not destroyed by battle. If this card battles a monster, toss a coin and call it at the end of the Damage Step. If you call it wrong, remove 1 counter. If this card battles without a counter, destroy this card at the end of the Damage Step.
B.E.S. Crystal Core	CP03	BESCrystalCore	Machine/Effect	Water	5	2100	1000			When this card is Normal Summoned, put 3 counters on it. This card cannot be destroyed by battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If you cannot, destroy it. Once per turn during your Main Phase, you can change 1 face-up Attack Position monster your opponent controls to face-up Defense Position.
B.E.S. Crystal Core	DR04	BESCrystalCore	Machine/Effect	Water	5	2100	1000			When this card is Normal Summoned, put 3 counters on it. This card cannot be destroyed by battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If you cannot, destroy it. Once per turn during your Main Phase, you can change 1 face-up Attack Position monster your opponent controls to face-up Defense Position.
B.E.S. Tetran	DR04	BESTetran	Machine/Effect	Wind	6	1800	2300			Put 3 counters on this card when you Normal Summon it. This card is not destroyed by battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If this card battles without a counter, destroy this card at the end of the Damage Step. Also, by removing 1 counter on this card, destroy 1 Spell or Trap Card on the field. You can only use this effect once per turn.
Backs to the Wall	FOTB	BackstotheWall	Normal Trap							Pay Life Points so that you only have 100 left. Special Summon as many "Six Samurai" monsters from your Graveyard as possible. You cannot Special Summon more than 1 monster with the same name, or a monster that has the same name as a monster on the field.
Banisher of the Radiance	DR04	BanisheroftheRadiance1	Fairy/Effect	Light	3	1600	0			Any card sent to the Graveyard is banished instead.
Banner of Courage	YSDJ	BannerofCourage	Continuous Spell							During your Battle Phase, all monsters you control gain 200 ATK.
Batteryman C	DR04	BatterymanC	Thunder/Effect	Light	2	0	0			If all "Batteryman C"(s) on your side of the field are in Attack Position, increase the ATK of all Machine-Type monsters on your side of the field by 500 points for each "Batteryman C" on your side of the field. If all "Batteryman C"(s) on your side of the field are in Defense Position, increase the DEF of all Machine-Type monsters on your side of the field by 500 points for each "Batteryman C" on your side of the field.
Batteryman D	DR04	BatterymanD	Thunder/Effect	Light	1	0	1900			While this card is face-up on your side of the field, your opponent cannot select a Thunder-Type monster on your side of the field as an attack target (except "Batteryman D").
Beelze Frog	DR04	BeelzeFrog	Aqua/Effect	Water	3	1200	800			Increase the ATK of this card by 300 points for each "T.A.D.P.O.L.E." in your Graveyard.
Beelze Frog	SOI	BeelzeFrog	Aqua/Effect	Water	3	1200	800			Increase the ATK of this card by 300 points for each "T.A.D.P.O.L.E." in your Graveyard.
Beiige, Vanguard of Dark World	DR04	BeiigeVanguardofDarkWorld	Fiend/Effect	Dark	4	1600	1300			If this card is discarded from the hand to the Graveyard by a card effect, Special Summon this card to your side of the field.
Big Bang Shot	CP02	BigBangShot1	Equip Spell					D		The equipped monster gains 400 ATK. If the equipped monster attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. When this card leaves the field, banish the equipped monster.
Big Bang Shot	SDRL	BigBangShot1	Equip Spell					D		The equipped monster gains 400 ATK. If the equipped monster attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. When this card leaves the field, banish the equipped monster.
Birthright	STON	Birthright	Continuous Trap							Select 1 Normal Monster from your Graveyard and Special Summon it in face-up Attack Position. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card.
Black Magic Ritual	PP01	BlackMagicRitual1	Ritual Spell							This card is used to Ritual Summon "Magician of Black Chaos". You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.
Black Pendant	YSDS	BlackPendant	Equip Spell							The equipped monster gains 500 ATK. When this card is sent from the field to the Graveyard, inflict 500 damage to your opponent.
Blade Skater	DR04	BladeSkater	Warrior	Earth	4	1400	1500			An image of beauty on the ice, this gorgeous warrior rips her opponents into pieces with her stylish Accel Slicer attack.
Blaze Accelerator	FOTB	BlazeAccelerator	Continuous Spell							You can send 1 Pyro-Type monster with 500 or less ATK from your hand to the Graveyard to destroy 1 monster your opponent controls, but you cannot declare an attack this turn if you do.
Blazewing Butterfly	TAEV	BlazewingButterfly	Insect/Gemini/Effect	Fire	4	1500	1500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *You can Tribute this card to Special Summon 1 Gemini monster from your Graveyard except "Blazewing Butterfly". A Gemini monster Special Summoned by this effect is treated as an Effect Monster and gains its effect.
Blazing Hiita	DR04	BlazingHiita	Spellcaster/Effect	Fire	4	800	1500			Once per turn, by Tributing 1 FIRE monster on your side of the field (except this card), Special Summon 1 FIRE monster from your hand. The monster Special Summoned by this effect is destroyed if "Blazing Hiita" is removed from your side of the field.
Blizzard Dragon	YDB1	BlizzardDragon1	Dragon/Effect	Water	4	1800	1000	H		Once per turn: You can target 1 monster your opponent controls; it cannot change its battle position or declare an attack until the opponent's next End Phase.
Blockman	DPK	Blockman1	Rock/Effect	Earth	4	1000	1500			You can Tribute this card; Special Summon in Defense Position, a number of "Block Tokens" (Rock-Type/EARTH/Level 4/ATK 1000/DEF 1500) equal to the number of your turns this card has been face-up on your side of the field. These Tokens cannot declare an attack.
Bonding - H2O	DR04	BondingH2O	Normal Spell							Tribute 2 "Hydrogeddon"s and 1 "Oxygeddon" on your side of the field. Special Summon 1 "Water Dragon" from your hand, Deck or Graveyard.
Book of Moon	YSDS	BookofMoon1	Quick-Play Spell					D	A1/T1	Target 1 face-up monster on the field; change that target to face-down Defense Position.
Book of Taiyou	CP02	BookofTaiyou	Normal Spell							Flip 1 face-down monster on the field into face-up Attack Position.
Boot-Up Soldier - Dread Dynamo	SD10	BootUpSoldierDreadDynamo	Machine/Effect	Earth	4	0	2000			While you have a face-up "Gadget" monster on your side of the field, this card gains 2000 ATK.
Boss Rush	DR04	BossRush	Continuous Spell							The controller of this card cannot Normal Summon or Set. During the End Phase of the turn that a monster on your side of the field that includes "B.E.S." in its card name, or is named "Big Core", is destroyed and sent to the Graveyard, you can Special Summon from your Deck 1 monster that includes "B.E.S." in its card name, or is named "Big Core".
Bottomless Trap Hole	CP04	BottomlessTrapHole1	Normal Trap						A2/T2	When your opponent Summons a monster(s) with 1500 or more ATK: Destroy that monster(s) with 1500 or more ATK, and if you do, banish it instead of sending it to the Graveyard.
Bountiful Artemis	DR04	BountifulArtemis	Fairy/Effect	Light	4	1600	1700			While this card is face-up on the field, draw 1 card from your Deck each time a Counter Trap Card is activated.
Brain Control	SDRL	BrainControl1	Normal Spell						A0/T1	Pay 800 Life Points to target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Brain Control	YSDJ	BrainControl1	Normal Spell						A0/T1	Pay 800 Life Points to target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Brain Control	YSDS	BrainControl1	Normal Spell						A0/T1	Pay 800 Life Points to target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Brain Crusher	GX03	BrainCrusher1	Insect/Effect	Dark	7	2400	1500			Once per turn, during the End Phase, if this card destroyed an opponent's monster by battle and sent it to the Graveyard this turn while you controlled it: You can target 1 of those destroyed monsters in the Graveyard; Special Summon that target.
Branch	DR04	Branch	Continuous Spell							When a Fusion Monster on the field is destroyed and sent to the Graveyard, you can Special Summon from your Graveyard 1 of the Fusion Material Monsters that you used for the Fusion Summon of that Fusion Monster.
Breakthrough	FOTB	Breakthrough	Normal Trap							Select 1 "Six Samurai" monster you control. If the selected monster destroys an opponent's monster by battle, "Great Shogun Shien" and all "Six Samurai" monsters you control can attack your opponent directly during the Battle Phase of this turn.
Broken Bamboo Sword	TAEV	BrokenBambooSword	Equip Spell							The equipped monster gains 0 ATK.
Broww, Huntsman of Dark World	DR04	BrowwHuntsmanofDarkWorld	Fiend/Effect	Dark	3	1400	800			If this card is discarded from the hand to the Graveyard by a card effect, draw 1 card from your Deck. If this card is discarded from the hand to the Graveyard by your opponent's card effect, draw 1 more card from your Deck.
Brron, Mad King of Dark World	DR04	BrronMadKingofDarkWorld	Fiend/Effect	Dark	4	1800	400			When this card inflicts Battle Damage to your opponent's Life Points, you can select 1 card in your hand and discard it to the Graveyard.
Bubble Shuffle	DR04	BubbleShuffle1	Quick-Play Spell							Target 1 face-up Attack Position "Elemental HERO Bubbleman" you control and 1 face-up Attack Position monster your opponent controls; change both those targets to Defense Position, then Tribute that "Elemental HERO Bubbleman", then Special Summon 1 "Elemental HERO" monster from your hand.
Burial from a Different Dimension	DP03	BurialfromaDifferentDimension	Quick-Play Spell						A1/T1	Select up to 3 Monster Cards that are removed from play, and return them to their owners' Graveyards.
Call of the Haunted	DP04	CallOfTheHaunted1	Continuous Trap					R		Target 1 monster in your Graveyard; Special Summon that target in face-up Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.
Call of the Haunted	SDRL	CallOfTheHaunted1	Continuous Trap					R		Target 1 monster in your Graveyard; Special Summon that target in face-up Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.
Cannon Soldier	SD10	CannonSoldier	Machine/Effect	Dark	4	1400	1300			Tribute 1 monster to inflict 500 points damage to your opponent.
Card Trader	STON	CardTrader1	Continuous Spell							Once per turn, during your Standby Phase: You can shuffle 1 card from your hand into the Deck; draw 1 card.
Card Trooper	DP03	CardTrooper2	Machine/Effect	Earth	3	400	400	H	A2/T2	Once per turn: You can choose a number from 1 to 3, then send that many cards from the top of your Deck to the Graveyard; this card gains 500 ATK for each card sent to the Graveyard this way, until the End Phase. When this card you control is destroyed and sent to your Graveyard: Draw 1 card.
CeaseFire	CP02	CeaseFire	Normal Trap						A1/T1	Flip all face-down Defense Position monsters on the field face-up. Flip Effects are not activated at this time. Inflict 500 damage to your opponent for each Effect Monster on the field.
Celestial Transformation	DR04	CelestialTransformation	Quick-Play Spell							Special Summon 1 Fairy-Type monster from your hand. Halve the ATK of that monster and destroy it during the End Phase.
Cell Explosion Virus	GLAS	CellExplosionVirus	Normal Trap							Activate only when an opponent's monster with an A-Counter(s) declares an attack. Destroy all Attack Position monsters your opponent controls.
Chain Thrasher	DR04	ChainThrasher	Warrior/Effect	Wind	4	1000	600			In addition to a normal attack, this card can attack during the same Battle Phase as many times as the number of "Chain Thrasher"(s) in your Graveyard.
Chain Thrasher	SOI	ChainThrasher	Warrior/Effect	Wind	4	1000	600			In addition to a normal attack, this card can attack during the same Battle Phase as many times as the number of "Chain Thrasher"(s) in your Graveyard.
Chainsaw Insect	DR04	ChainsawInsect1	Insect/Effect	Earth	4	2400	0	H		At the end of the Damage Step, if this card attacked or was attacked: Your opponent draws 1 card.
Chainsaw Insect	SOI	ChainsawInsect1	Insect/Effect	Earth	4	2400	0	H		At the end of the Damage Step, if this card attacked or was attacked: Your opponent draws 1 card.
Chamberlain of the Six Samurai	GLAS	ChamberlainoftheSixSamurai1	Warrior	Earth	3	200	2000			The Six Samurai are supported from the shadows by this silent and mysterious warrior. His past is unknown to them, but his countless scars are proof of his experience.
Change of Hero - Reflector Ray	STON	ChangeofHeroReflectorRay1	Normal Trap							When an "Elemental HERO" Fusion Monster you control is destroyed by battle and sent to the Graveyard: Inflict damage to your opponent equal to its original Level x 300.
Chaos Burst	GX04	ChaosBurst	Normal Trap							Activate only by Tributing 1 monster when your opponent's monster declares an attack. Destroy the attacking monster. Then inflict 1000 damage to your opponent.
Chimeratech Overdragon	DP04	ChimeratechOverdragon1	Machine/Fusion/Effect	Dark	9	?	?			"Cyber Dragon" + 1 or more Machine-Type monsters. Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card is Fusion Summoned: Send all other cards you control to the Graveyard. The original ATK and DEF of this card each become 800 x the number of Fusion Material Monsters used for its Fusion Summon. Each turn, this card can attack your opponent's monsters a number of times equal to the number of Fusion Material Monsters used for its Fusion Summon.
Chiron the Mage	CP03	ChirontheMage1	Beast-Warrior/Effect	Earth	4	1800	1000	H		Once per turn: You can discard 1 Spell Card to target 1 Spell/Trap Card your opponent controls; destroy that target.
Chiron the Mage	YSDJ	ChirontheMage1	Beast-Warrior/Effect	Earth	4	1800	1000	H		Once per turn: You can discard 1 Spell Card to target 1 Spell/Trap Card your opponent controls; destroy that target.
Chiron the Mage	YSDS	ChirontheMage1	Beast-Warrior/Effect	Earth	4	1800	1000	H		Once per turn: You can discard 1 Spell Card to target 1 Spell/Trap Card your opponent controls; destroy that target.
Chrysalis Chicky	TAEV	ChrysalisChicky	Winged Beast/Effect	Wind	2	600	400			You can Tribute this card while "Neo Space" is on the field to Special Summon 1 "Neo-Spacian Air Hummingbird" from your hand or Deck.
Chrysalis Dolphin	DP03	ChrysalisDolphin	Fish/Effect	Water	2	400	600			By Tributing this card while "Neo-Space" is on the field, Special Summon 1 "Neo-Spacian Aqua Dolphin" from your hand or Deck.
