Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Ally of Justice Rudra	HA01	AllyofJusticeRudra	Machine/Effect	Dark	5	1900	1200			f this card battles a LIGHT monster, it gains 700 ATK during the Damage Step only.
Alpha The Magnet Warrior	RP02	AlphaTheMagnetWarrior1	Rock	Earth	4	1400	1700			Alpha, Beta, and Gamma meld as one to form a powerful monster.
Ancient Crimson Ape	ANPR	ancientcrimsonape	Beast/Effect	Light	7	2600	1800			When a monster you control is destroyed and sent to the Graveyard, gain 1000 Life Points.
Ancient Fairy Dragon	ANPR	ancientfairydragon	Dragon/Synchro/Effect	Light	7	2100	3000			1 Tuner + 1 or more non-Tuner monsters. Once per turn, you can Special Summon 1 Level 4 or lower monster from your hand. You cannot conduct your Battle Phase the turn you activate this effect. Once per turn, you can destroy a Field Spell Card. If you do, gain 1000 Life Points, and you can add 1 Field Spell Card from your Deck to your hand.
Ancient Fairy Dragon	CT06	ancientfairydragon	Dragon/Synchro/Effect	Light	7	2100	3000			1 Tuner + 1 or more non-Tuner monsters. Once per turn, you can Special Summon 1 Level 4 or lower monster from your hand. You cannot conduct your Battle Phase the turn you activate this effect. Once per turn, you can destroy a Field Spell Card. If you do, gain 1000 Life Points, and you can add 1 Field Spell Card from your Deck to your hand.
Ancient Forest	ANPR	ancientforest	Field Spell							When this card is activated, if there are any Defense Position monsters on the field, change them to face-up Attack Position. Flip Effects are not activated at this time. Also, if a monster attacks, it is destroyed at the end of the Battle Phase.
Ancient Leaf	ANPR	ancientleaf	Normal Spell							If you have 9000 or more Life Points, you can pay 2000 Life Points to draw 2 cards.
Ancient Sacred Wyvern	ANPR	ancientsacredwyvern	Fairy/Synchro/Effect	Light	7	2100	2000			1 LIGHT Tuner + 1 or more non-Tuner monsters :: While your Life Points are higher than your opponent's, this card gains ATK equal to the difference. While your Life Points are lower than your opponent's, this card loses ATK equal to the difference. When this card is destroyed by battle and sent to the Graveyard, you can pay 1000 Life Points to Special Summon this card.
Appointer of the Red Lotus	SOVR	AppointeroftheRedLotus	Normal Trap							Pay 2000 Life Points and reveal all cards in your hand.  Look at your opponent's hand and select 1 card.   Remove that card from play until your opponent's next End Phase.
Apprentice Magician	SDSC	ApprenticeMagician	Spellcaster/Effect	Dark	2	400	800			When this card is Summoned, put 1 Spell Counter on a face-up card that you can put a Spell Counter on. If this card is destroyed in Battle, you can select 1 Level 2 or lower Spellcaster-Type monster from your Deck and Special Summon it in face-down Defense Position.
Appropriate	RP02	Appropriate	Continuous Trap							You can activate this card when your opponent draws a card outside of his/her Draw Phase. After that, each time your opponent draws cards outside of his/her Draw Phase, you draw 2 cards.
Arcana Knight Joker	ANPR	ArcanaKnightJoker2	Warrior/Fusion/Effect	Light	9	3800	2500			"Queen's Knight" + "Jack's Knight" + "King's Knight". A Fusion Summon of this card can only be done with the above Fusion Material Monsters. Once per turn, during either player's turn, if this face-up card on the field is targeted by a Spell Card, Trap Card, or monster effect: You can discard the same type of card (Spell, Trap or Monster Card); negate the effect.
Arcane Apprentice	CRMS	ArcaneApprentice	Spellcaster/Tuner/Effect	Fire	2	1000	400			If this card is sent to the Graveyard for a Synchro Summon, you can add 1 "Assault Mode Activate" from your Deck to your hand.
Arcane Barrier	CRMS	ArcaneBarrier	Continuous Spell							Each time a Spellcaster-Type monster(s) on the field is destroyed, place 1 Spell Counter on this card (max. 4). You can send this card and 1 face-up Spellcaster-Type monster you control to the Graveyard to draw 1 card for each Spell Counter on this card.
Arcanite Magician	CRMS	ArcaniteMagician	Spellcaster/Synchro/Effect	Light	7	400	1800			1 Tuner + 1 or more non-Tuner Spellcaster-Type monsters When this card is Synchro Summoned, place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 1 Spell Counter from a card you control to destroy 1 card your opponent controls.
Arcanite Magician/Assault Mode	CRMS	ArcaniteMagicianAssaultMode	Spellcaster/Effect	Light	9	900	2300			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with "Assault Mode Activate". When this card is Special Summoned, place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 2 Spell Counters from this card to destroy all cards your opponent controls. When this card on the field is destroyed, you can Special Summon 1 "Arcanite Magician" from your Graveyard.
Archfiend Zombie-Skull	ANPR	ArchfiendZombieSkull1	Zombie/Synchro/Effect	Dark	6	2500	1200			Plaguespreader Zombie + 2 or more non-Tuner Zombie-Type monsters. Face-up Zombie-Type monsters you control cannot be destroyed by card effects.
Archfiend of Gilfer	RP02	ArchfiendofGilfer1	Fiend/Effect	Dark	6	2200	2500			When this card is sent to the Graveyard: You can target 1 face-up monster on the field; equip that target with this card. That monster loses 500 ATK while equipped with this card.
Archlord Kristya	SOVR	ArchlordKristya	Fairy/Effect	Light	8	2800	2300		A2/T2	If you have exactly 4 Fairy-Type monsters in your Graveyard, you can Special Summon this card from your hand.  When you do, add 1 Fairy-Type monster from your Graveyard to your hand.  Neither player can Special Summon monsters.  If this face-up card would be sent from the field to the Graveyard, it returns to the top of the owner's Deck, instead.
Armageddon Knight	TU01	ArmageddonKnight	Warrior/Effect	Dark	4	1400	1200			When this card is Summoned, you can send 1 DARK monster from your Deck to the Graveyard.
Armed Sea Hunter	ANPR	armedseahunter	Sea Serpent/Effect	Water	4	1800	400			If you control a face-up Water monster, other than this card, negate the effect(s) of an Effect Monster that battles this card after damage calculation. If this card would be destroyed, you can destroy 1 face-up Level 3 or lower Water monster you control instead.
Armityle the Chaos Phantom	ANPR	ArmityletheChaosPhantom1	Fiend/Fusion/Effect	Dark	12	0	0			"Uria, Lord of Searing Flames" + "Hamon, Lord of Striking Thunder" + "Ravial, Lord of Phantasms". Must first be Special Summoned (from your Extra Deck) by banishing the above cards you control. (You do not use "Polymerization"). This card cannot be destroyed by battle. This card gains 10,000 ATK during your turn only.
Armored Axon Kicker	ANPR	armoredaxonkicker	Psychic/Effect	Earth	6	2200	1800			If you control a face-up Psychic-Type monster, you can Normal Summon this card without Tributes. If this card destroys a monster by battle, take damage equal to half the ATK of the destroyed monster, and then you can Special Summon 1 monster from your Graveyard with an ATK equal or lower than the damage you took.
Armoroid	CRMS	Armoroid	Machine/Effect	Earth	8	2700	2000			When you Tribute Summon this card by Tributing at least 1 "roid" monster, remove from play all Spell and Trap Cards on the field.
Armory Arm	DP08	ArmoryArm	Machine/Synchro/Effect	Light	4	1800	1200			1 Tuner + 1 or more Non-Tuner monsters Once per turn, you can equip this card to a monster OR unequip it to Special Summon this card in face-up Attack Position. While equipped to a monster by this effect, that monster gains 1000 ATK. When the equipped monster destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the destroyed monster's ATK.
Assault Armor	CRMS	AssaultArmor	Equip Spell							Equip only to a Warrior-Type monster that is the only monster you control. It gains 300 ATK. During your Main Phase, you can send this equipped card to the Graveyard. If you do, the equipped monster can attack twice during the Battle Phase this turn.
Assault Beast	CRMS	AssaultBeast	Beast-Warrior/Effect	Earth	4	1900	1200			You can discard this card to the Graveyard to add 1 "Assault Mode Activate" from your Deck to your hand.
Assault Counter	CRMS	AssaultCounter	Counter Trap							Activate only while you control an "-Assault Mode" monster. Negate the activation of a Spell Card, Trap Card, or Effect Monster's effect and destroy it.
Assault Mercenary	CRMS	AssaultMercenary	Warrior/Effect	Earth	4	1800	300			Once per turn, you can return 1 "Assault Mode Activate" from your hand or Graveyard to the Deck to destroy 1 Spell or Trap Card your opponent controls.
Assault Mode Activate	CRMS	AssaultModeActivate	Normal Trap							Tribute 1 Synchro Monster. Special Summon 1 "-Assault Mode" monster whose name includes the Tributed monster's name from your Deck in Attack Position.
Assault Overload	CRMS	AssaultOverload	Quick-Play Spell							Tribute 1 "-Assault Mode" monster. Inflict damage to both players equal to its Level x 200.
Assault Revival	CRMS	AssaultRevival	Quick-Play Spell							Remove from play 1 "Assault Mode Activate" from your Graveyard. Destroy all monsters you control and Special Summon 1 "-Assault Mode" monster from your Graveyard, ignoring its Summoning conditions. Its effect(s) is negated, and it cannot be Tributed. If it is removed from the field, remove it from play.
Assault Slash	CRMS	AssaultSlash	Normal Trap							Activate only while you control an "-Assault Mode" monster. Destroy all face-up monsters on the field.
Assault Teleport	CRMS	AssaultTeleport	Normal Spell							Return 1 "-Assault Mode" monster from your hand to the Deck. Draw 2 cards.
Asura Priest	RP02	AsuraPriest1	Fairy/Spirit	Light	4	1700	1200	H		Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. This card can attack all monsters your opponent controls once each.
At One With the Sword	ANPR	AtOneWiththeSword	Normal Trap							Activate only if the only monster you control is a face-up "X-Saber" monster. After activation, this card becomes an Equip Card; equip it to the "X-Saber" monster you control. It gains 800 ATK. If the equipped monster destroys an opponent's monster by battle, draw 1 card.
Attack Pheromones	SOVR	AttackPheromones	Continuous Spell							If a monster you control attacks a Defense Position monster, change that monster to face-up Attack Position at the end of the Damage Step if your attacking monster is Reptile-Type.
Attack of the Cornered Rat	RGBT	AttackoftheCorneredRat	Continuous Trap							If a Level 3 or lower Normal Monster you control battles, during the Damage Step you can pay Life Points in multiples of 100. The ATK of the opponent's monster is reduced by the amount of Life Points you paid, until the End Phase. (You cannot pay more Life Points than the ATK of the opponent's monster.)
Automatic Laser	RGBT	AutomaticLaser	Normal Trap							When your opponent Normal or Special Summons a monster(s) with 1000 or more ATK, reveal 1 "Iron Core of Koa'ki Meiru" in your hand to activate this card. Destroy that Summoned monster(s).
B.E.S. Big Core MK-2	CRMS	BESBigCoreMK2	Machine/Effect	Fire	6	2400	1100			If you control no monsters, you can Normal Summon this card without Tributing. When this card is Special Summoned, place 3 Counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked, remove 1 Counter on this card at the end of the Damage Step. If you cannot, destroy it.
Barrel Behind The Door	RP02	BarrelBehindTheDoor	Counter Trap							You can only activate this card when an effect that inflicts damage to your Life Points is activated (except Battle Damage). Switch the Effect Damage you receive to your opponent's Life Points.
Battle Mania	DP08	BattleMania	Normal Trap							Activate only during your opponent's Standby Phase. All face-up monsters your opponent controls are changed to Attack Position, and cannot change their battle positions this turn. All monsters your opponent currently controls must attack this turn, if able.
Battle Teleportation	ANPR	battleteleportation	Normal Trap							If you control only 1 face-up Psychic-Type monster, activate by selecting that 1 monster. It can attack your opponent directly this turn. At the end of the Battle Phase of this turn, give control of it to your opponent.
Battle of the Elements	ANPR	battleoftheelements	Normal Trap							Activate only while all monsters on the field are face-up. Both players send monsters they control to the Graveyard so that they control only 1 Attribute.
Battlestorm	RGBT	Battlestorm	Winged Beast/Effect	Dark	4	1700	1000			This card gains 100 ATK for each face-up Winged Beast-Type monster you control. Once per turn, if you control 3 or more face-up Winged Beast-Type monsters, you can destroy 1 Spell or Trap Card your opponent controls.
Bazoo the Soul-Eater	RP02	BazootheSoulEater1	Beast/Effect	Earth	4	1600	900	H		Once per turn: You can banish up to 3 monsters from your Graveyard; this card gains 300 ATK for each, until your opponent's End Phase.
Beast Machine King Barbaros Ur	ANPR	BeastMachineKingBarbarosUr1	Beast-Warrior/Effect	Earth	8	3800	1200			You can Special Summon this card (from your hand) by banishing 1 Machine-Type monster and 1 Beast-Warrior-Type monster from your hand, field, and/or Graveyard. If this card attacks or is attacked, your opponent takes no battle damage.
Beast Striker	RGBT	BeastStriker	Beast/Effect	Earth	4	1850	400			Once per turn, you can discard 1 card to Special Summon 1 "Moja" from your Deck.
Beckoning Light	CP08	BeckoningLight1	Normal Trap							Discard your entire hand, then for each card you discarded to the Graveyard by this effect, add 1 LIGHT monster from your Graveyard to your hand.
Bee List Soldier	CRMS	BeeListSoldier	Insect/Effect	Wind	1	500	400			You can Tribute this card and 1 face-up Insect-Type monster, except "Bee List Soldier", to draw 2 cards.
Begone, Knave	GLD2	BegoneKnave	Continuous Trap							When a monster inflicts Battle Damage to a player, return the monster to its owner's hand.
Bending Destiny	SOVR	BendingDestiny	Counter Trap							Activate only if all face-up monsters you control are "Fortune Lady" monsters. Negate the activation of a Spell or Trap Card, or the Normal Summon of a monster, and remove that card from play. The card removed from play by this effect is returned to its owner's hand during the End Phase.
Berserker Crush	HA01	BerserkerCrush	Quick-Play Spell							Remove from play 1 monster from your Graveyard. The ATK and DEF of 1 face-up "Winged Kuriboh" you control become equal to the ATK and DEF of that monster, until the End Phase of this turn.
Berserking	RGBT	Berserking	Continuous Trap							Once per turn, during your Main Phase or your opponent's Battle Phase, you can select 2 face-up Beast-Type monsters on the field. Until the end of turn, 1 of the selected monsters loses half its ATK, and the other monster gains an equal amount of ATK.
Beta The Magnet Warrior	RP02	BetaTheMagnetWarrior1	Rock	Earth	4	1700	1600			Alpha, Beta, and Gamma meld as one to form a powerful monster.
Big Bang Shot	SDWS	BigBangShot1	Equip Spell					D		The equipped monster gains 400 ATK. If the equipped monster attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. When this card leaves the field, banish the equipped monster.
Big Shield Gardna	DPYG	BigShieldGardna1	Warrior/Effect	Earth	4	100	2600	L		During either player's turn, when this face-down card (and no other cards) is targeted by a Spell Card: Change this card to face-up Defense Position, and if you do, negate the Spell Card's activation. If this card is attacked, change it to Attack Position at the end of the Damage Step.
Birthright	SDWS	Birthright	Continuous Trap							Select 1 Normal Monster from your Graveyard and Special Summon it in face-up Attack Position. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card.
Black Brutdrago	SOVR	BlackBrutdrago	Dragon/Synchro/Effect	Fire	8	3000	2600			Once per turn, you can select and send 1 Gemini monster from your hand to the Graveyard to select and destroy 1 Spell or Trap Card your opponent controls.  When this card is destroyed and sent to the Graveyard, you can select 1 Gemini monster in your Graveyard and Special Summon it.  The Special Summoned Gemini monster is treated as an Effect Monster, and gains its effect.
Black Luster Ritual	DPYG	BlackLusterRitual1	Ritual Spell							This card is used to Ritual Summon "Black Luster Soldier". You must also Tribute monsters from your hand or field whose total Levels equal 8 or more.
Black Luster Soldier	DPYG	BlackLusterSoldier1	Warrior/Ritual	Earth	8	3000	2500			You can Ritual Summon this card with "Black Luster Ritual".
Black Salvo	CRMS	BlackSalvo	Machine/Tuner/Effect	Dark	3	100	1100			When this card is Normal Summoned, you can Special Summon 1 Level 4 DARK Machine-Type monster from your Graveyard in face-up Defense Position. Its effect(s) is negated.
Black Whirlwind	RGBT	BlackWhirlwind1	Continuous Spell						A1/T1	When a "Blackwing" monster is Normal Summoned to your side of the field, you can add 1 "Blackwing" monster from your Deck to your hand that has less ATK than that monster.
Black Whirlwind	TU01	BlackWhirlwind1	Continuous Spell						A1/T1	When a "Blackwing" monster is Normal Summoned to your side of the field, you can add 1 "Blackwing" monster from your Deck to your hand that has less ATK than that monster.
Blackwing - Blizzard the Far North	RGBT	BlackwingBlizzardtheFarNorth1	Winged Beast/Tuner/Effect	Dark	2	1300	0			This card cannot be Special Summoned. When this card is Normal Summoned, you can Special Summon 1 Level 4 or lower "Blackwing" monster from your Graveyard in face-up Defense Position.
Blackwing - Bora the Spear	CRMS	BlackwingBoratheSpear1	Winged Beast/Effect	Dark	4	1700	800			If you control a "Blackwing" monster other than "Blackwing - Bora the Spear", you can Special Summon this card from your hand. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Blackwing - Elphin the Raven	CT06	BlackwingElphintheRaven	Winged Beast/Effect	Dark	6	2200	1200			If you control a face-up "Blackwing" monster, you can Normal Summoned this card without Tributing. When this card is Normal Summoned, you can change the Battle Position of 1 monster your opponent controls.
Blackwing - Elphin the Raven	RGBT	BlackwingElphintheRaven	Winged Beast/Effect	Dark	6	2200	1200			If you control a face-up "Blackwing" monster, you can Normal Summoned this card without Tributing. When this card is Normal Summoned, you can change the Battle Position of 1 monster your opponent controls.
Blackwing - Fane the Steel Chain	ANPR	blackwingfanethesteelchain	Winged Beast/Effect	Dark	2	500	800			This card can attack your opponent directly. When this card attacks your opponent directly and inflicts Battle Damage to your opponent, change 1 Attack Position monster your opponent controls to Defense Position.
Blackwing - Gale the Whirlwind	CRMS	BlackwingGaletheWhirlwind1	Winged Beast/Tuner/Effect	Dark	3	1300	400		A1/T1	If you control a "Blackwing" monster other than "Blackwing - Gale the Whirlwind", you can Special Summon this card from your hand. Once per turn, you can halve the ATK and DEF of 1 face-up monster your opponent controls.
Blackwing - Kalut the Moon Shadow	RGBT	BlackwingKaluttheMoonShadow	Winged Beast/Effect	Dark	3	1400	1000			When a "Blackwing" monster you control attacks or is attacked, you can send this card from your hand to the Graveyard during the Damage Step to have that monster gain 1400 ATK until the End Phase.
Blackwing - Mistral the Silver Shield	ANPR	blackwingmistralthesilvershield	Winged Beast/Tuner	Dark	2	100	1800			If this card on the field is destroyed and sent to the Graveyard, reduce the Battle Damage you take from the next attack this turn to 0.
Blackwing - Shura the Blue Flame	RGBT	BlackwingShuratheBlueFlame1	Winged Beast/Effect	Dark	4	1800	1200			When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can Special Summon 1 "Blackwing" monster with 1500 or less ATK from your Deck. That monster's effect(s) is negated.
Blackwing - Silverwind the Ascendant	SOVR	BlackwingSilverwindtheAscendant	Winged Beast/Synchro/Effect	Dark	8	2800	2000			1 "Blackwing" Tuner + 2 or more non-Tuner monsters   When this card is Synchro Summoned, you can select and destroy up to 2 face-up monsters on the field with DEF lower than this card's ATK.  You cannot conduct your Battle Phase the turn you activate this effect.  The next time a "Blackwing" monster you control would be destroyed by battle during your opponent's turn. it is not destroyed, this effect only happens once.
Blackwing - Sirocco the Dawn	CRMS	BlackwingSiroccotheDawn1	Winged Beast/Effect	Dark	5	2000	900			If your opponent controls a monster and you control no monsters, you can Normal Summon or Set this card without Tributing. Once per turn, you can select 1 face-up "Blackwing" monster you control. It gains ATK equal to the total ATK of all face-up "Blackwing" monsters on the field except itself. Monsters other than the selected monster cannot attack the turn you activate this effect.
Blackwing - Vayu the Emblem of Honor	ANPR	blackwingvayutheemblemofhonor	Winged Beast/Tuner	Dark	1	800	0			If this card is face-up on the field, you cannot use it for a Synchro Summon. If this card is in your Graveyard, you can remove from play this card plus 1 non-Tuner "Blackwing" monster in your Graveyard, and Special Summon 1 "Blackwing" Synchro Monster from your Extra Deck who Level equals the total Levels of the removed monsters. The effect(s) of that Synchro Monster is negated.
Blackwing Armed Wing	RGBT	BlackwingArmedWing1	Winged Beast/Synchro/Effect	Dark	6	2300	1000			1 "Blackwing" Tuner + 1 or more non-Tuner monsters. If this card attacks a Defense Position monster, it gains 500 ATK during the Damage Step only. During battle between this attacking card and a Defense Position monster whose DEF is lower then this ATK of this card, inflict the difference as Damage Damage to your opponent.
Blackwing Armor Master	CRMS	BlackwingArmorMaster1	Winged Beast/Synchro/Effect	Dark	7	2500	1500			1 "Blackwing" Tuner + 1 or more non-Tuner monsters. This card cannot be destroyed by battle, and you take no Battle Damage from battles involving this card. If this card attacks a monster, you can place 1 Wedge Counter on that monster at the end of the Damage Step (max. 1). You can remove all Wedge Counters from your opponent's monsters to reduce the ATK and DEF of each monster that had a Wedge Counter to 0, until the End Phase.
Blast Magician	SDSC	BlastMagician	Spellcaster/Effect	Fire	4	1400	1700			Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card. By removing any number of Spell Counters from this card, destroy 1 face-up monster on the field with an ATK equal to or less than 700 points x the number of removed Spell Counters.
Blazewing Butterfly	SDWS	BlazewingButterfly	Insect/Gemini/Effect	Fire	4	1500	1500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *You can Tribute this card to Special Summon 1 Gemini monster from your Graveyard except "Blazewing Butterfly". A Gemini monster Special Summoned by this effect is treated as an Effect Monster and gains its effect.
Blizzard Warrior	HA01	BlizzardWarrior	Warrior/Effect	Water	3	1400	400			If this card destroys an opponent's monster by battle, look at the top card of their Deck, then return it to either the top or bottom of their Deck.
Blizzed, Defender of the Ice Barrier	HA01	BlizzedDefenderoftheIceBarrier	Aqua/Effect	Water	1	300	500			When this card is destroyed by battle and sent to the Graveyard, draw 1 card.
Blue-Eyes Shining Dragon	RP02	BlueEyesShiningDragon	Dragon/Effect	Light	10	3000	2500			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 "Blue-Eyes Ultimate Dragon" on your side of the field as a Tribute. Increase the ATK of this card by 300 points for each Dragon-Type monster in your Graveyard. You can negate the effect of Spell, Trap and Monster Cards that designate this card.
Bone Crusher	CRMS	BoneCrusher1	Zombie/Effect	Earth	4	1600	200			When this card is Special Summoned from your Graveyard by the effect of a Zombie-Type monster: You can target 1 Spell/Trap Card your opponent controls; destroy that target. During the End Phase of the turn this card was Special Summoned: Destroy it.
Bone Temple Block	RGBT	BoneTempleBlock	Normal Trap							Discard 1 card. Special Summon 1 Level 4 or lower monster from your opponent's Graveyard to your side of the field, and your opponent Special Summons 1 Level 4 or lower monster from your Graveyard to your opponent's side of the field. Those monsters are destroyed during the End Phase of the next turn.
Book of Moon	RP02	BookofMoon1	Quick-Play Spell					D	A1/T1	Target 1 face-up monster on the field; change that target to face-down Defense Position.
Book of Moon	SDSC	BookofMoon1	Quick-Play Spell					D	A1/T1	Target 1 face-up monster on the field; change that target to face-down Defense Position.
Book of Moon	TU01	BookofMoon1	Quick-Play Spell					D	A1/T1	Target 1 face-up monster on the field; change that target to face-down Defense Position.
Book of Taiyou	RP02	BookofTaiyou	Normal Spell							Flip 1 face-down monster on the field into face-up Attack Position.
Bottomless Trap Hole	GLD2	BottomlessTrapHole1	Normal Trap						A2/T2	When your opponent Summons a monster(s) with 1500 or more ATK: Destroy that monster(s) with 1500 or more ATK, and if you do, banish it instead of sending it to the Graveyard.
Bottomless Trap Hole	RP02	BottomlessTrapHole1	Normal Trap						A2/T2	When your opponent Summons a monster(s) with 1500 or more ATK: Destroy that monster(s) with 1500 or more ATK, and if you do, banish it instead of sending it to the Graveyard.
Brain Control	DPYG	BrainControl1	Normal Spell						A0/T1	Pay 800 Life Points to target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Brain Golem	RGBT	BrainGolem	Fiend/Effect	Dark	6	2500	1800			Effects of all face-up LIGHT monsters are negated. If this card destroys a LIGHT monster by battle, it can attack once again in a row.
Brain Research Lab	ANPR	brainresearchlab	Field Spell							Both players, during their respective turns, can Normal Summon 1 Psychic-Type monster in addition to their Normal Summon or Set for the turn. Each time a Psychic-Type monster is Normal Summoned this way, place 1 Psychic Counter on this card. If you would activate the effect of a Psychic-Type monster you control by paying Life Points, you can place 1 Psychic Counter on this card instead. When this card is removed from the field, its controller takes damage equal to the number of Psychic Counters that were on it x 1000.
Breaker the Magical Warrior	SDSC	BreakertheMagicalWarrior1	Spellcaster/Effect	Dark	4	1600	1000	D		When this card is Normal Summoned: Place 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to target 1 Spell/Trap Card on the field; destroy that target.
Brionac, Dragon of the Ice Barrier	HA01	BrionacDragonoftheIceBarrier1	Sea Serpent/Synchro/Effect	Water	6	2300	1400		A0/T1	1 Tuner + 1 or more non-Tuner monsters. You can discard any number of cards to the Graveyard to target the same number of cards on the field; return those targets to the hand.
Burden of the Mighty	SDWS	BurdenoftheMighty1	Continuous Spell					R		Each face-up monster your opponent controls loses 100 ATK x its own Level.
Burial from a Different Dimension	CP08	BurialfromaDifferentDimension	Quick-Play Spell						A1/T1	Select up to 3 Monster Cards that are removed from play, and return them to their owners' Graveyards.
Buster Blader	DPYG	BusterBlader1	Warrior/Effect	Earth	7	2600	2300	H		This card gains 500 ATK for each Dragon-Type monster your opponent controls or is in their Graveyard.
Buster Blader	RP02	BusterBlader1	Warrior/Effect	Earth	7	2600	2300	H		This card gains 500 ATK for each Dragon-Type monster your opponent controls or is in their Graveyard.
Caius the Shadow Monarch	GLD2	CaiustheShadowMonarch1	Fiend/Effect	Dark	6	2400	1000	R		When this card is Tribute Summoned: Target 1 card on the field; banish that target, and if you do, inflict 1000 damage to your opponent if it was a DARK monster.
