Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Dark Scorpion - Meanae The Thorn	GLD5	DarkScorpionMeanaeTheThorn1	Warrior/Effect	Dark	4	1000	1800			When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects: *Add 1 "Dark Scorpion" card from your Deck to your hand. *Target 1 "Dark Scorpion" card in your Graveyard; add that target to your hand.
Dark Scorpion Burglars	GLD5	DarkScorpionBurglars1	Warrior/Effect	Dark	4	1000	1000			When this card inflicts Battle Damage to your opponent: Your opponent sends 1 Spell Card from their Deck to the Graveyard.
Dawn of the Herald	GLD5	DawnoftheHerald1	Ritual Spell							This card is used to Ritual Summon "Herald of Perfection". You must also Tribute monsters from your hand or field whose total Levels equal exactly 6. When "Herald of Perfection" is Ritual Summoned by this card's effect: You can banish this card from your Graveyard to target 1 of the monsters in your Graveyard that was Tributed for that Ritual Summon; return that target to your hand.
Despair from the Dark	GLD5	DespairfromtheDark1	Zombie/Effect	Dark	8	2800	3000			When this card is sent from your hand or Deck to your Graveyard by an opponent's card effect: Special Summon this card.
Don Zaloog	GLD5	DonZaloog1	Warrior/Effect	Dark	4	1400	1500			When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects: *Discard 1 random card from their hand. *Send the top 2 cards of their Deck to the Graveyard.
Double Coston	GLD5	DoubleCoston1	Zombie/Effect	Dark	4	1700	1650			This card can be treated as 2 Tributes for the Tribute Summon of a DARK monster.
Fabled Grimro	GLD5	FabledGrimro1	Fiend/Effect	Light	4	1700	1000			If you control a face-up "Fabled" monster: You can send this card from your hand to the Graveyard; add 1 "Fabled" monster from your Deck to your hand, except "Fabled Grimro".
Fear from the Dark	GLD5	FearfromtheDark1	Zombie/Effect	Dark	4	1700	1500			When this card is sent from your hand or Deck to your Graveyard by an opponent's card effect: Special Summon this card.
Formula Synchron	GLD5	FormulaSynchron1	Machine/Synchro/Tuner	Light	2	200	1500		A1/T1	1 Tuner + 1 non-Tuner Monster. When this card is Synchro Summoned: You can draw 1 card. During your opponent's Main Phase: You can Synchro Summon using this face-up card you control as a Synchro Material Monster.
Gernia	GLD5	Gernia1	Zombie/Effect	Dark	4	1300	1200			During your next Standby Phase, after this face-up card you control was destroyed and sent to your Graveyard by an opponent's card effect: Special Summon it.
Goblin Zombie	GLD5	GoblinZombie2	Zombie/Effect	Dark	4	1100	1050			When this card inflicts Battle Damage to your opponent: Send the top card of their Deck to the Graveyard. When this card is sent from the field to the Graveyard: Add 1 Zombie-Type monster with 1200 or less DEF from your Deck to your hand.
Grapha, Dragon Lord of Dark World	GLD5	GraphaDragonLordofDarkWorld1	Fiend/Effect	Dark	8	2700	1800			You can Special Summon this card (from your Graveyard) by returning 1 face-up "Dark World" monster you control to the hand, except "Grapha, Dragon Lord of Dark World". If this card is discarded to the Graveyard by a card effect: Target 1 card your opponent controls; destroy that target, then, if this card was discarded from your hand to your Graveyard by an opponent's card effect, look at 1 random card in your opponent's hand, then, if it was a monster, you can Special Summon it to your side of the field.
Helpoemer	GLD5	Helpoemer1	Fiend/Effect	Dark	5	2000	1400			Cannot be Special Summoned from the Graveyard. If this card was destroyed by battle and sent to the Graveyard, this effect activates at the end of each of your opponent's Battle Phases: Discard 1 random card from your opponent's hand. This card must be in the Graveyard to activate and to resolve this effect.
Herald of Perfection	GLD5	HeraldofPerfection1	Fairy/Ritual/Effect	Light	6	1800	2800			You can Ritual Summon this card with "Dawn of the Herald". During either player's turn, when your opponent activates a Spell Card, Trap Card, or monster effect: You can send 1 Fairy-Type monster from your hand to the Graveyard; negate the activation, and if you do, destroy it.
Hidden Spellbook	GLD5	HiddenSpellbook	Normal Trap							During your turn: Target 2 Spell Cards in your Graveyard; shuffle those targets into the Deck.
Karakuri Steel Shogun mdl 00X "Bureido"	GLD5	KarakuriSteelShogunmdl00XBureido1	Machine/Synchro/Effect	Earth	8	2800	1700			1 Tuner + 1 or more non-Tuner Machine-Type monsters. When this card is Synchro Summoned: You can Special Summon 1 "Karakuri" monster from your Deck. Once per turn, when the battle position of a face-up "Karakuri" monster you control is changed (and remains face-up): Draw 1 card.
Machine King - 3000 B.C.	GLD5	MachineKing3000BC1	Continuous Trap							Special Summon this card as an Effect Monster (Machine-Type/EARTH/Level 4/ATK 1000/DEF 1000). (This card is also still a Trap Card.) You cannot Normal or Special Summon another monster the turn you activate this card. Once per turn, during your Main Phase: You can Tribute 1 Machine-Type monster; this card gains ATK equal to the Tributed monster's ATK, until the End Phase.
Master Hyperion	GLD5	MasterHyperion1	Fairy/Effect	Light	8	2700	2100			You can Special Summon this card (from your hand) by banishing 1 "The Agent" monster from your hand, field, or Graveyard. Once per turn: You can banish 1 LIGHT Fairy-Type monster from your Graveyard to target 1 card on the field; destroy that target. While "The Sanctuary in the Sky" is face-up on the field, you can activate this effect up to twice per turn.
Mustering of the Dark Scorpions	GLD5	MusteringoftheDarkScorpions1	Normal Spell							If you control a face-up "Don Zaloog": You can Special Summon any number of "Dark Scorpion" monsters from your hand, but only 1 copy of each.
Naturia Barkion	GLD5	NaturiaBarkion1	Dragon/Synchro/Effect	Earth	6	2500	1800			1 EARTH Tuner + 1 or more non-Tuner EARTH monsters. During either player's turn, when a Trap Card is activated: You can banish 2 cards from your Graveyard; negate the activation, and if you do, destroy it. This card must be face-up on the field to activate and to resolve this effect.
Naturia Beast	GLD5	NaturiaBeast1	Beast/Synchro/Effect	Earth	5	2200	1700			1 EARTH Tuner + 1 or more non-Tuner EARTH monsters. During either player's turn, when a Spell Card is activated: You can send the top 2 cards of your Deck to the Graveyard; negate the activation, and if you do, destroy it. This card must be face-up on the field to activate and to resolve this effect.
Patrician of Darkness	GLD5	PatricianofDarkness1	Zombie/Effect	Dark	5	2000	1400			You choose the attack targets for your opponent's attacks.
Physical Double	GLD5	PhysicalDouble1	Normal Trap							During your opponent's turn: Target 1 face-up monster your opponent controls; Special Summon 1 "Mirage Token" with the same Level, Type, Attribute, ATK, and DEF as that target. Destroy this Token during the End Phase.
Pyramid of Wonders	GLD5	PyramidofWonders1	Continuous Spell							All face-up Zombie-Type monsters you control gain 200 ATK for each monster your opponent controls. If exactly 1 face-up Zombie-Type monster you control (and no other cards) would be destroyed, you can send this card to the Graveyard instead.
Red Ogre	GLD5	RedOgre1	Zombie/Effect	Earth	7	2800	2100			When this card is Normal Summoned: You can send any number of cards from your hand to the Graveyard to target the same number of cards on the field; return those targets to the hand.
Regenerating Mummy	GLD5	RegeneratingMummy1	Zombie/Effect	Dark	4	1800	1500			When this card is sent from your hand to your Graveyard by an opponent's card effect: Return this card to the hand.
Ryu Kokki	GLD5	RyuKokki1	Zombie/Effect	Dark	6	2400	2000			At the end of the Damage Step, if this card battled a Warrior or Spellcaster-Type monster: Destroy that monster.
Sephylon, the Ultimate Time Lord	GLD5	SephylontheUltimateTimeLord1	Fairy/Effect	Light	10	4000	4000			Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by having 10 or more monsters in your Graveyard, and cannot be Special Summoned by other ways. Once per turn: You can Special Summon 1 Level 8 or higher Fairy-Type monster from your hand or Graveyard, but its effects are negated and its ATK becomes 4000.
Spellbook Organization	GLD5	SpellbookOrganization	Quick-Play Spell							Look at the top 3 cards of your Deck, then return them to the top of the Deck in any order.
Starlight Road	GLD5	StarlightRoad1	Normal Trap							When a card or effect is activated that destroys 2 or more cards you control: Negate the activation, and if you do, destroy that card, then you can Special Summon 1 "Stardust Dragon" from your Extra Deck.
The Lady in Wight	GLD5	TheLadyinWight1	Zombie/Effect	Dark	3	0	2200			Face-up Level 3 or lower Zombie-Type monsters on the field, except "The Lady in Wight", cannot be destroyed by battle and are unaffected by Spell/Trap effects. This card's name becomes "Skull Servant" while it is in the Graveyard.
Vampire Lady	GLD5	VampireLady1	Zombie/Effect	Dark	4	1550	1550			When this card inflicts Battle Damage to your opponent: Declare 1 card type (Monster, Spell or Trap); your opponent sends 1 card of that type from their Deck to the Graveyard.
Zombie Master	GLD5	ZombieMaster1	Zombie/Effect	Dark	4	1800	0			Once per turn: You can send 1 monster from your hand to the Graveyard, then target 1 Level 4 or lower Zombie-Type monster in either player's Graveyard; Special Summon that target. This card must remain face-up on the field to activate and to resolve this effect.
Troposphere	JMPS	Troposphere	Winged Beast/Effect	Wind	6	2400	2000			If you Tribute Summon this card, the Tribute must be Winged Beast-Type. This card is unaffected by the effects of Trap Cards.
Battle Warrior	NUMH	BattleWarrior	Warrior	Earth	3	700	1000			A warrior that fights with his bare hands!!!
Battlecruiser Dianthus	NUMH	BattlecruiserDianthus	Plant/Xyz/Effect	Earth	*3	2100	1800			3 Level 3 monsters. You can detach 1 Xyz Material from this card; inflict 200 damage to your opponent for each card in their hand. You can only use the effect of "Battlecruiser Dianthus" once per turn.
Blue Mountain Butterspy	NUMH	BlueMountainButterspy	Warrior/Effect	Dark	4	0	1700			Cannot be Normal Summoned/Set. When you Normal Summon a Warrior-Type monster: You can Special Summon this card from your hand. This card cannot be used as a Synchro Material Monster.
Box of Friends	NUMH	BoxofFriends	Machine/Effect	Light	1	0	0			If this card is destroyed and sent to the Graveyard: You can Special Summon from your Deck, 2 Normal Monsters with different names whose ATK or DEF is 0, in face-up Defense Position. You can only use this effect of "Box of Friends" once per turn. Monsters Special Summoned by this effect cannot be used as a Synchro Material Monster, also they are destroyed during your next End Phase.
Butterspy Protection	NUMH	ButterspyProtection	Normal Trap							Target 1 face-up Attack Position monster on the field; change it to face-up Defense Position. Any damage you take for the rest of the turn is halved.
Chakra	NUMH	Chakra	Fiend/Ritual	Dark	7	2450	2000			You can Ritual Summon this card with "Resurrection of Chakra".
Chronomaly Aztec Mask Golem	NUMH	ChronomalyAztecMaskGolem	Rock/Effect	Earth	4	1500	1000			During your turn, if you have activated a "Chronomaly" Spell Card previously this turn, you can Special Summon this card (from your hand). You can only control 1 "Chronomaly Aztec Mask Golem".
Chronomaly Cabrera Trebuchet	NUMH	ChronomalyCabreraTrebuchet	Rock/Effect	Earth	4	0	1800			Once per turn: You can Tribute 1 other "Chronomaly" monster, then target 1 face-up monster your opponent controls; its ATK becomes 0 until the End Phase.
Chronomaly Mud Golem	NUMH	ChronomalyMudGolem	Rock/Effect	Earth	4	1700	1000			If a "Chronomaly" monster you control attacks a Defense Position monster, inflict piercing battle damage to your opponent.
Chronomaly Sol Monolith	NUMH	ChronomalySolMonolith	Rock/Effect	Earth	6	600	600			Once per turn: You can target 1 "Chronomaly" monster you control; its Level becomes 6. You cannot Special Summon any monsters during the turn you activate this effect, except "Chronomaly" monsters.
Coach King Giantrainer	NUMH	CoachKingGiantrainer	Warrior/Xyz/Effect	Fire	*8	2800	2000			3 Level 8 monsters. You can detach 1 Xyz Material from this card; draw 1 card and reveal it, then if it was a monster, inflict 800 damage to your opponent. You cannot conduct your Battle Phase the turn you activate this effect. You can use the effect of "Coach King Giantrainer" up to thrice per turn.
Comics Hero King Arthur	NUMH	ComicsHeroKingArthur	Warrior/Xyz/Effect	Earth	*4	2400	1200			2 Level 4 Warrior-Type monsters. If this card would be destroyed by battle, you can detach 1 Xyz Material from this card instead. When you do: It gains 500 ATK, and if it does, inflict 500 damage to your opponent.
CXyz Battleship Cherry Blossom	NUMH	CXyzBattleshipCherryBlossom	Plant/Xyz/Effect	Earth	*4	2400	2000			4 Level 4 monsters. Once per turn, during your opponent's End Phase, if your opponent has more cards in their hand than you do: They discard 1 card. If this card has "Battlecruiser Dianthus" as an Xyz Material, it gains this effect. *You can detach 1 Xyz Material from this card; inflict 300 damage to your opponent for each card on the field. You can only use this effect of "CXyz Battleship Cherry Blossom" once per turn.
CXyz Coach Lord Ultimatrainer	NUMH	CXyzCoachLordUltimatrainer	Warrior/Xyz/Effect	Fire	*9	3800	2300			4 Level 9 monsters. This card cannot be targeted by card effects. If this card has an Xyz Monster as an Xyz Material, it gains this effect. *Once per turn: You can detach 1 Xyz Material from this card; draw 1 card and reveal it, then if it was a monster, inflict 800 damage to your opponent.
CXyz Comics Hero Legend Arthur	NUMH	CXyzComicsHeroLegendArthur	Warrior/Xyz/Effect	Earth	*5	3000	2400			3 Level 5 monsters. Once per turn, this card cannot be destroyed by battle. If this card has "Comics Hero King Arthur" as an Xyz Material, it gains this effect. *When this card destroys a monster by battle and sends it to the Graveyard: You can detach 1 Xyz Material from this card; banish the destroyed monster, and if you do, inflict damage to your opponent equal to its original ATK.
CXyz Mechquipped Djinn Angeneral	NUMH	CXyzMechquippedDjinnAngeneral	Fairy/Xyz/Effect	Dark	*4	2600	1600			3 Level 4 monsters. When this card is Xyz Summoned: You can target 1 Defense Position monster on the field; change that target to face-up Attack Position. If this card has "Mechquipped Angineer" as an Xyz Material, it gains this effect. *When this card inflicts battle damage to your opponent: You can detach 1 Xyz Material from this card; inflict 1000 damage to your opponent.
CXyz Simon the Great Moral Leader	NUMH	CXyzSimontheGreatMoralLeader	Spellcaster/Xyz/Effect	Light	*7	3000	2500			3 Level 7 monsters. This card is unaffected by other monster effects. If this card has "Norito the Moral Leader" as an Xyz Material, it gains this effect. *Once per turn, during either player's turn: You can detach 1 Xyz Material from this card, then target 1 monster your opponent controls; change its battle position, and if you do, negate its effects until the end of this turn.
CXyz Skypalace Babylon	NUMH	CXyzSkypalaceBabylon	Machine/Xyz/Effect	Wind	*11	3800	4000			3 Level 11 monsters. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to half the original ATK of the destroyed monster in the Graveyard. If this card has "Skypalace Gangaridai" as an Xyz Material, it gains this effect. *Once per turn, if this card destroys a monster by battle: You can detach 1 Xyz Material from this card; it can make a second attack in a row.
Gash the Dust Lord	NUMH	GashtheDustLord	Fiend/Effect	Dark	4	1000	1200			When this card inflicts battle damage to your opponent: Increase the Level of this card by 1 (max. 12).
Gimmick Puppet Egg Head	NUMH	GimmickPuppetEggHead	Machine/Effect	Earth	4	1600	1200			You can only use the effect of "Gimmick Puppet Egg Head" once per turn. You can discard 1 "Gimmick Puppet" monster, then activate 1 of these effects. *Inflict 800 damage to your opponent. *This card's Level becomes 8 until the End Phase.
Gimmick Puppet Gear Changer	NUMH	GimmickPuppetGearChanger	Machine/Effect	Earth	1	100	100			Cannot be Special Summoned from the Deck. Once per turn: You can target 1 "Gimmick Puppet" monster you control, except this card; this card's Level becomes the Level of that monster.
Gimmick Puppet Nightmare	NUMH	GimmickPuppetNightmare	Machine/Effect	Dark	8	1000	2000			You can Special Summon this card (from your hand) by Tributing 1 face-up Xyz Monster you control. You can only Special Summon "Gimmick Puppet Nightmare" once per turn this way. When you do: You can Special Summon 1 "Gimmick Puppet Nightmare" from your hand or Graveyard. If this card is Special Summoned, you cannot Special Summon any monsters for the rest of this turn, except "Gimmick Puppet" monsters.
Gimmick Puppet Scissor Arms	NUMH	GimmickPuppetScissorArms	Machine/Effect	Dark	4	1200	600			When this card is Normal Summoned: You can send 1 "Gimmick Puppet" monster from your Deck to the Graveyard.
Gimmick Puppet Twilight Joker	NUMH	GimmickPuppetTwilightJoker	Machine/Effect	Dark	8	800	1600			When a "Gimmick Puppet" monster you control is destroyed by battle and sent to your Graveyard: You can banish that monster; Special Summon this card from your hand. You can only use the effect of "Gimmick Puppet Twilight Joker" once per turn.
Heraldry Record	NUMH	HeraldryRecord	Counter Trap							When an effect of your opponent's Xyz Monster is activated by detaching its own Xyz Material(s): Negate the activation, and if you do, destroy it.
Heroic Challenger - Ambush Soldier	NUMH	HeroicChallengerAmbushSoldier	Warrior/Effect	Earth	1	0	0			During your Standby Phase: You can Tribute this card; Special Summon up to 2 "Heroic Challenger" monsters from your hand and/or Graveyard, except "Heroic Challenger - Ambush Soldier". You can only use this effect of "Heroic Challenger - Ambush Soldier" once per turn. When you do: You can banish this card from your Graveyard; make all "Heroic Challenger" monsters you currently control become Level 1.
Heroic Challenger - Clasp Sword	NUMH	HeroicChallengerClaspSword	Warrior/Effect	Earth	1	300	100			When this card is Special Summoned by the effect of a "Heroic Challenger" monster: You can add 1 "Heroic Challenger" monster from your Deck to your hand. You can only use the effect of "Heroic Challenger - Clasp Sword" once per turn.
Insect Armor with Laser Cannon	NUMH	InsectArmorwithLaserCannon	Equip Spell							Equip only to an Insect-Type monster. It gains 700 ATK.
Mechquipped Angineer	NUMH	MechquippedAngineer	Fairy/Xyz/Effect	Light	*3	1800	1000			2 Level 3 monsters. Once per turn, during either player's turn: You can detach 1 Xyz Material from this card, then target 1 face-up Attack Position monster you control; change it to face-up Defense Position, and if you do, it cannot be destroyed by battle or by card effects this turn.
Night Papilloperative	NUMH	NightPapilloperative	Warrior/Xyz/Effect	Dark	*4	2600	2000			3 Level 4 monsters. Once per turn: You can detach 1 Xyz Material from this card; this card gains 300 ATK for each Xyz Material attached to a monster on the field.
Norito the Moral Leader	NUMH	NoritotheMoralLeader	Spellcaster/Xyz/Effect	Light	*6	2700	2000			2 Level 6 Spellcaster-Type monsters. Once per turn, during either player's turn, when your opponent activates a Spell/Trap Card: You can detach 1 Xyz Material from this card; negate the activation, and if you do, destroy it.
Number 15: Gimmick Puppet Giant Grinder	NUMH	Number15GimmickPuppetGiantGrinder	Machine/Xyz/Effect	Dark	*8	1500	2500			2 Level 8 monsters. Up to twice per turn, during your Main Phase 1: You can detach 1 Xyz Material from this card, then target 1 Special Summoned monster your opponent controls; destroy it, then if it was an Xyz Monster, inflict damage to your opponent equal to its original ATK.
Number 44: Sky Pegasus	NUMH	Number44SkyPegasus	Beast/Xyz/Effect	Light	*4	1800	1600			2 Level 4 monsters. Once per turn: You can detach 1 Xyz Material from this card, then target 1 face-up monster your opponent controls; destroy it, unless your opponent pays 1000 Life Points to negate this effect.
Number 49: Fortune Tune	NUMH	Number49FortuneTune	Winged Beast/Xyz/Effect	Light	*3	400	900			2 Level 3 monsters. During each of your Standby Phases: Gain 500 Life Points. This card cannot be targeted by card effects. If this face-up card would be destroyed, you can detach 1 Xyz Material from this card instead. When this card is sent from the field to the Graveyard: Target 2 Level 3 monsters in your Graveyard; shuffle them both into the Deck, and if you do, return this card from your Graveyard to the Extra Deck. You can only use this effect of "Number 49: Fortune Tune" once per turn.
Number 54: Lion Heart	NUMH	Number54LionHeart	Warrior/Xyz/Effect	Earth	*1	100	100			3 Level 1 monsters. This face-up Attack Position card cannot be destroyed by battle. When you take battle damage from battles involving this card: Inflict damage to your opponent equal to the amount of battle damage you took. If this card battles an opponent's monster, during damage calculation (in either player's turn): You can detach 1 Xyz Material from this card; your opponent takes any battle damage you would have taken from that battle.
Number 57: Tri-Head Dust Dragon	NUMH	Number57TriHeadDustDragon	Dragon/Xyz/Effect	Fire	*4	100	2600			3 Level 4 monsters. When this card is Special Summoned: You can target 1 monster your opponent controls; this card gains ATK equal to that monster's current ATK. If your opponent controls more cards than you do: You can detach 1 Xyz Material from this card, then choose 1 unused Monster Card Zone or Spell & Trap Card Zone; while this face-up card is on the field, that Card Zone cannot be used.
Number 63: Shamoji Soldier	NUMH	Number63ShamojiSoldier	Fairy/Xyz/Effect	Light	*1	0	2000			2 Level 1 monsters. You can only use the effect of "Number 63: Shamoji Soldier" once per turn. You can detach 1 Xyz Material from this card, then activate 1 of these effects; *At the start of your opponent's next Standby Phase, each player draws 1 card. *Each player gains 1000 Life Points.
Number 74: Master of Blades	NUMH	Number74MasterofBlades	Psychic/Xyz/Effect	Earth	*7	2700	2300			2 Level 7 monsters. During either player's turn, when a card or effect is activated that targets this face-up card: You can detach 1 Xyz Material from this card; negate the activation, and if you do, destroy that card, then you can destroy 1 card on the field.
Number 85: Crazy Box	NUMH	Number85CrazyBox	Fiend/Xyz/Effect	Dark	*4	3000	300			2 Level 4 monsters. This card cannot attack. Once per turn: You can detach 1 Xyz Material from this card; roll a six-sided die and apply the result. *1: Halve your Life Points. 2: Draw 1 card. *3: Your opponent discards 1 card. *4: Negate the effects of 1 face-up card on the field, until the end of this turn. *5: Destroy 1 card on the field. 6: Destroy this card.
Number 87: Queen of the Night	NUMH	Number87QueenoftheNight	Plant/Xyz/Effect	Water	*8	3200	2800			3 Level 8 monsters. Once per turn, during either player's turn: You can detach 1 Xyz Material from this card, then activate 1 of these effects. *Target 1 Set Spell/Trap Card your opponent controls; while this card is face-up on the field, that Set card cannot be activated. *Target 1 Plant-Type monster on the field; change that target to face-down Defense Position. *Target 1 face-up monster on the field; that target gains 300 ATK.
Number Wall	NUMH	NumberWall	Continuous Trap							Activate only if you control a "Number" monster. "Number" monsters on the field cannot be destroyed by card effects, and cannot be destroyed by battle except with another "Number" monster. When a "Number" monster you control is destroyed, destroy this card.
Overlay Capture	NUMH	OverlayCapture	Normal Spell							Target 1 face-up Xyz Monster your opponent controls that has Xyz Material and 1 face-up Xyz Monster you control; detach all Xyz Materials from the opponent's monster, and if you do, attach this card to your monster as an Xyz Material.
Photon Alexandra Queen	NUMH	PhotonAlexandraQueen	Warrior/Xyz/Effect	Light	*4	2400	1200			2 Level 4 "Butterspy" monsters. You can detach 1 Xyz Material from this card; return all monsters on the field to the hand, then inflict 300 damage to each player for each card returned to their hand.
Princess Cologne	NUMH	PrincessCologne	Fairy/Xyz/Effect	Light	*4	500	2200			2 Level 4 monsters. When this card is Xyz Summoned: You can target 1 "Box of Friends" in your Graveyard; Special Summon that target. If you control another monster, your opponent cannot target this card with cards, effects, or for attacks. If a face-up Normal Monster(s) you control is destroyed by battle or by card effect and sent to the Graveyard: You can detach 1 Xyz Material from this card; Special Summon 1 Normal Monster from your Deck or Graveyard in face-up Defense Position.
Puppet Ritual	NUMH	PuppetRitual	Normal Spell							If your opponent's Life Points are at least 2000 higher than yours: You can target 2 Level 8 "Gimmick Puppet" monsters in your Graveyard; Special Summon those targets. You can only activate 1 "Puppet Ritual" per turn. You cannot conduct your Battle Phase the turn you activate this card.
Resurrection of Chakra	NUMH	ResurrectionofChakra	Ritual Spell							This card is used to Ritual Summon "Chakra". You must also Tribute monsters from your hand or field whose total Levels equal 7 or more.
Skypalace Gangaridai	NUMH	SkypalaceGangaridai	Machine/Xyz/Effect	Wind	*10	3400	3000			2 Level 10 monsters. You can detach 1 Xyz Material from this card, then target 1 card your opponent controls; destroy that target, and if you do, inflict 1000 damage to your opponent. You can only use the effect of "Skypalace Gangaridai" once per turn. This card cannot attack the turn you activate this effect.
Stoic Challenge	NUMH	StoicChallenge	Equip Spell							You can only control 1 "Stoic Challenge". Equip only to a face-up Xyz Monster that has Xyz Material. It gains 600 ATK for each Xyz Material attached to a monster you control, and any battle damage your opponent takes from battles involving it and their monster is doubled, but its effects cannot be activated. During your opponent's End Phase: Send this card to the Graveyard. When this card leaves the field, destroy the equipped monster.
Unformed Void	NUMH	UnformedVoid	Aqua/Xyz/Effect	Light	*4	0	0			3 Level 4 monsters. Once per turn, during your opponent's Main Phase: You can detach 1 Xyz Material from this card; this card gains ATK and DEF equal to the total ATK of all face-up Xyz Monsters your opponent currently controls (this is a Quick Effect).
Zombowwow	NUMH	Zombowwow	Zombie/Effect	Dark	2	1000	1000			When this card declares an attack, it gains 500 ATK. If this card on the field is destroyed and sent to the Graveyard: You can Special Summon 1 Level 1 monster with 0 ATK and DEF from your Deck. Its effects are negated, also it is destroyed during your next End Phase.
Armored Bee	PRC1	ArmoredBee	Insect/Effect	Wind	4	1600	1200			Once per turn: You can target 1 face-up monster your opponent controls; halve that target's ATK until the End Phase.
