Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Begone, Knave	IOC	BegoneKnave	Continuous Trap							When a monster inflicts Battle Damage to a player, return the monster to its owner's hand.
Berserk Gorilla	IOC	BerserkGorilla	Beast/Effect	Earth	4	2000	1000			If this card is in face-up Defense Position on the field, destroy this card. The controller of this card must attack with this card if possible.
Big Burn	IOC	BigBurn	Normal Trap							Activate only when your opponent activates a card that specifically designates a monster in the Graveyard as a target. Remove all monsters in both players' Graveyards from play.
Big Core	RDS	BigCore	Machine/Effect	Dark	6	2300	1100			Put 3 counters on this card when you Normal Summon it. This card is not destroyed by battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If this card battles without a counter, destroy this card at the end of the Damage Step.
Big Eye	DB1	BigEye1	Fiend/Effect	Dark	4	1200	1000			FLIP: Look at up to 5 cards from the top of your Deck, then return them to the top of the Deck in any order.
Big Koala	IOC	BigKoala	Beast	Earth	7	2700	2000			A species of Des Koala. He's meek, but people are afraid of him because he is very powerful.
Big Shield Gardna	DB1	BigShieldGardna1	Warrior/Effect	Earth	4	100	2600	L		During either player's turn, when this face-down card (and no other cards) is targeted by a Spell Card: Change this card to face-up Defense Position, and if you do, negate the Spell Card's activation. If this card is attacked, change it to Attack Position at the end of the Damage Step.
Big Shield Gardna	TP5	BigShieldGardna1	Warrior/Effect	Earth	4	100	2600	L		During either player's turn, when this face-down card (and no other cards) is targeted by a Spell Card: Change this card to face-up Defense Position, and if you do, negate the Spell Card's activation. If this card is attacked, change it to Attack Position at the end of the Damage Step.
Big Wave Small Wave	SOD	BigWaveSmallWave	Normal Spell							Destroy all face-up WATER monsters on your field. Then you can Special Summon WATER monsters from your hand, up to the same number of monsters destroyed by this effect.
Black Dragon's Chick	SOD	BlackDragonsChick	Dragon/Effect	Dark	1	800	500			You can send this face up card you control to the GY; Special Summon 1 "Red-Eyes Black Dragon" from your hand.
Black Luster Ritual	SYE	BlackLusterRitual1	Ritual Spell							This card is used to Ritual Summon "Black Luster Soldier". You must also Tribute monsters from your hand or field whose total Levels equal 8 or more.
Black Luster Soldier	SYE	BlackLusterSoldier1	Warrior/Ritual	Earth	8	3000	2500			You can Ritual Summon this card with "Black Luster Ritual".
Black Luster Soldier - Envoy of the Beginning	IOC	BlackLusterSoldierEnvoyoftheBeginning2	Warrior/Effect	Light	8	3000	2500		A1/T1	Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your Graveyard. Once per turn, you can activate 1 of these effects. *Target 1 monster on the field; banish that target face-up. This card cannot attack the turn you activate this effect. *During the Damage Step, if this attacking card destroys an opponent's monster by battle: It can make a second attack in a row.
Black Luster Soldier - Envoy of the Beginning	MC2	BlackLusterSoldierEnvoyoftheBeginning2	Warrior/Effect	Light	8	3000	2500		A1/T1	Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your Graveyard. Once per turn, you can activate 1 of these effects. *Target 1 monster on the field; banish that target face-up. This card cannot attack the turn you activate this effect. *During the Damage Step, if this attacking card destroys an opponent's monster by battle: It can make a second attack in a row.
Black Pendant	DB1	BlackPendant	Equip Spell							The equipped monster gains 500 ATK. When this card is sent from the field to the Graveyard, inflict 500 damage to your opponent.
Black Tyranno	IOC	BlackTyranno	Dinosaur/Effect	Earth	7	2600	1800			If your opponent controls no cards except Defense Position Monster Cards, this card can attack your opponent directly.
Blade Knight	CT1	BladeKnight	Warrior/Effect	Light	4	1600	1000			While you have 1 or fewer cards in your hand, this card gains 400 ATK. If this is the only monster you control, negate the effects of Flip Effect Monsters it destroys by battle.
Blast Juggler	DB1	BlastJuggler	Machine/Effect	Fire	3	800	900			You can only activate this effect during your Standby Phase. Offer this face-up card as a Tribute to select and destroy 2 face-up monsters with an ATK 1000 or less.
Blasting the Ruins	IOC	BlastingtheRuins	Normal Trap							Activate only if there are 30 or more cards in your Graveyard. Inflict 3000 points of damage to your opponents Life Points.
Blazing Inpachi	IOC	BlazingInpachi	Pyro	Fire	4	1850	0			A wicked wooden spirit now burning in flames. Its fire attack is powerful, but it will soon be nothing but ashes.
Blessings of the Nile	AST	BlessingsoftheNile	Continuous Spell							Each time card(s) are discarded from your hand to the Graveyard by the effect of a card controlled by your opponent, gain 1000 Life Points.
Blowback Dragon	AST	BlowbackDragon1	Machine/Effect	Dark	6	2300	1200	R		Once per turn: You can target 1 card your opponent controls; toss a coin 3 times and destroy that target if at least 2 of the results are Heads.
Blowback Dragon	MC2	BlowbackDragon1	Machine/Effect	Dark	6	2300	1200	R		Once per turn: You can target 1 card your opponent controls; toss a coin 3 times and destroy that target if at least 2 of the results are Heads.
Blue-Eyes Shining Dragon	MOV	BlueEyesShiningDragon	Dragon/Effect	Light	10	3000	2500			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 "Blue-Eyes Ultimate Dragon" on your side of the field as a Tribute. Increase the ATK of this card by 300 points for each Dragon-Type monster in your Graveyard. You can negate the effect of Spell, Trap and Monster Cards that designate this card.
Blue-Eyes Toon Dragon	DB1	BlueEyesToonDragon1	Dragon/Toon/Effect	Light	8	3000	2500			Cannot be Normal Summoned/Set. Cannot be Special Summoned unless you control a face-up "Toon World". Must first be Special Summoned (from your hand) by Tributing the same number of monsters required for a Tribute Summon (normally 2). This card cannot attack the turn it is Special Summoned. You must pay 500 Life Points to declare an attack with this monster. If "Toon World" on the field is destroyed, destroy this card. This card can attack your opponent directly, unless they control a Toon Monster. If they do control one, this card must target a Toon Monster for its attacks.
Blue-Eyes White Dragon	BPT	BlueEyesWhiteDragon	Dragon	Light	8	3000	2500			This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.
Blue-Eyes White Dragon	BPT	BlueEyesWhiteDragon	Dragon	Light	8	3000	2500			This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.
Blue-Eyes White Dragon	DB1	BlueEyesWhiteDragon	Dragon	Light	8	3000	2500			This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.
Blue-Eyes White Dragon	PCK	BlueEyesWhiteDragon	Dragon	Light	8	3000	2500			This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.
Blue-Eyes White Dragon	SKE	BlueEyesWhiteDragon	Dragon	Light	8	3000	2500			This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.
Bokoichi the Freightening Car	RDS	BokoichitheFreighteningCar	Machine	Dark	2	500	500			A freight car that is exclusively for Dekoichi. It can transport anything, but most cargo arrives broken.
Bombardment Beetle	DB1	BombardmentBeetle	Insect/Effect	Wind	2	400	900			FLIP: Pick up and see 1 face-down Defense Position Monster Card on your opponent's side of the field. If it is an Effect Monster, destroy it (its Flip Effect is not activated), and if the card is not, return it to its original position.
Book of Life	TP5	BookofLife1	Normal Spell							Target 1 Zombie-Type monster in your Graveyard and 1 monster in your opponent's Graveyard; Special Summon the first target, also banish the second target.
Bowganian	IOC	Bowganian1	Machine/Effect	Dark	3	1300	1000			During each of your Standby Phases: Inflict 600 damage to your opponent.
Breaker the Magical Warrior	MC2	BreakertheMagicalWarrior1	Spellcaster/Effect	Dark	4	1600	1000	D		When this card is Normal Summoned: Place 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to target 1 Spell/Trap Card on the field; destroy that target.
Bubonic Vermin	DB1	BubonicVermin	Beast/Effect	Earth	3	900	600			FLIP: You can Special Summon 1 "Bubonic Vermin" from your Deck in face-down Defense Position. Then shuffle your Deck.
Burning Algae	IOC	BurningAlgae	Pyro/Effect	Fire	3	500	1500			When this card is sent to the Graveyard, increase your opponent's Life Points by 1000 points.
Burning Land	DB1	BurningLand	Continuous Spell							Destroy all Field Spell Cards on the field. Inflict 500 points of damage to each player's Life Points during his/her Standby Phase.
Burst Breath	SKE	BurstBreath	Normal Trap							Tributing 1 Dragon-Type monster on your side of the field. Destroy all face-up monsters on the field whose DEF is equal to or lower than the ATK of the Tributed monster.
Burst Stream of Destruction	AST	BurstStreamofDestruction	Normal Spell							Activate only while you control a face-up "Blue-Eyes White Dragon". Destroy all monsters your opponent controls. "Blue-Eyes White Dragon" cannot attack the turn you activate this card.
Buster Blader	BPT	BusterBlader1	Warrior/Effect	Earth	7	2600	2300	H		This card gains 500 ATK for each Dragon-Type monster your opponent controls or is in their Graveyard.
Buster Blader	DB1	BusterBlader1	Warrior/Effect	Earth	7	2600	2300	H		This card gains 500 ATK for each Dragon-Type monster your opponent controls or is in their Graveyard.
Call of the Haunted	DB1	CallOfTheHaunted1	Continuous Trap					R		Target 1 monster in your Graveyard; Special Summon that target in face-up Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.
Cannonball Spear Shellfish	IOC	CannonballSpearShellfish	Aqua/Effect	Water	2	1000	1000			As long as "Umi" remains face-up on the field, this card is unaffected by any Spell Cards.
Card Destruction	SYE	CardDestruction1	Normal Spell						A1/T1	Each player discards their entire hand, then draws the same number of cards they discarded.
Card of Safe Return	DB1	CardofSafeReturn	Continuous Spell						A0/T1	When a monster is Special Summoned to the field from your Graveyard, you can draw 1 card from your Deck.
Card of Sanctity	EP1	CardofSanctity	Normal Spell							Remove all cards in your hand and on your side of the field from play. Draw cards until you have 2 cards in your hand.
CeaseFire	DB1	CeaseFire	Normal Trap						A1/T1	Flip all face-down Defense Position monsters on the field face-up. Flip Effects are not activated at this time. Inflict 500 damage to your opponent for each Effect Monster on the field.
Celtic Guardian	DB1	CelticGuardian1	Warrior	Earth	4	1400	1200			An elf who learned to wield a sword, he baffles enemies with lightning-swift attacks.
Celtic Guardian	SYE	CelticGuardian1	Warrior	Earth	4	1400	1200			An elf who learned to wield a sword, he baffles enemies with lightning-swift attacks.
Cemetery Bomb	SOD	CemeteryBomb	Normal Trap							Inflict 100 points of damage to your opponent's Life Points for each card in their Graveyard.
Ceremonial Bell	DB1	CeremonialBell	Spellcaster/Effect	Light	3	0	1850			As long as this card remains face-up on the field, both players must show their respective hands.
Chain Burst	RDS	ChainBurst	Continuous Trap							Inflict 1000 points of damage to each player who activates a Trap Card.
Chain Destruction	DB1	ChainDestruction1	Normal Trap							When a monster(s) with 2000 or less ATK is Summoned: Target 1 of them; destroy all cards with that name in its controller's hand and Deck.
Chain Disappearance	IOC	ChainDisappearance1	Normal Trap							When a monster(s) with 1000 or less ATK is Summoned: Banish that monster(s), then your opponent banishes all cards with the same name as that card(s) from their hand and Deck.
Chain Energy	DB1	ChainEnergy	Continuous Spell							Each player must pay 500 Life Points per card to Normal Summon, Special Summon, Set or activate cards from his/her respective hand.
Change of Heart	DB1	ChangeofHeart1	Normal Spell					R	A0/T1	Target 1 monster your opponent controls; take control of it until the End Phase.
Change of Heart	SKE	ChangeofHeart1	Normal Spell					R	A0/T1	Target 1 monster your opponent controls; take control of it until the End Phase.
Change of Heart	SYE	ChangeofHeart1	Normal Spell					R	A0/T1	Target 1 monster your opponent controls; take control of it until the End Phase.
Chaos Emperor Dragon - Envoy of the End	IOC	ChaosEmperorDragonEnvoyoftheEnd1	Dragon/Effect	Dark	8	3000	2500		A0/T1	This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 LIGHT and 1 DARK monster in your Graveyard. You can pay 1000 Life Points to send all cards in both players' hands and on the field to the Graveyard. Inflict 300 damage to your opponent for each card sent to the Graveyard by this effect.
Chaos End	IOC	ChaosEnd	Normal Spell							Activate only when 7 or more of your cards are removed from play. Destroy all Monster Cards on the field.
Chaos Greed	IOC	ChaosGreed	Normal Spell							Activate only when 4 or more of your cards are removed from play and there are no cards in your Graveyard. Draw 2 cards from your Deck.
Chaos Necromancer	IOC	ChaosNecromancer1	Fiend/Effect	Dark	1	0	0	L		The ATK of this card is the number of Monster Cards in your Graveyard x 300.
Chaos Sorcerer	IOC	ChaosSorcerer1	Spellcaster/Effect	Dark	6	2300	2000		A1/T1	Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your Graveyard. Once per turn: You can target 1 face-up monster on the field: banish that target. This card cannot attack during the turn you activate this effect.
Chaosrider Gustaph	IOC	ChaosriderGustaph	Warrior/Effect	Wind	4	1400	1500			You can remove up to 2 Spell Cards in your Graveyard from play to increase the ATK of this monster by 300 points for each card removed from play until the end of your opponent's next turn. This effect can only be used once during your turn.
Charcoal Inpachi	SOD	CharcoalInpachi1	Pyro	Fire	1	100	2100	H		A wicked wooden spirit that has burned out. The barbecue grilled with this charcoal is so awesome that everybody thinks it's priceless.
Chopman the Desperate Outlaw	IOC	ChopmantheDesperateOutlaw	Zombie/Effect	Dark	3	1100	500			When this card is Flip Summoned successfully, you can equip 1 Equip Spell Card in your Graveyard to this card.
Chorus of Sanctuary	DB1	ChorusofSanctuary	Field Spell							Increase the DEF of all Defense Position monsters by 500 points.
Chosen One	DB1	ChosenOne	Normal Spell							Select 1 Monster Card and 2 non-Monster Cards from your hand. Your opponent randomly selects 1 card among them. If it is a Monster Card, it is Special Summoned and send the remaining 2 cards to the Graveyard. If not, send all the cards to the Graveyard
Coach Goblin	IOC	CoachGoblin	Fiend/Effect	Earth	4	1200	1500			As long as this card remains face-up on your side of the field, you can return 1 Normal Monster Card in your hand to the bottom of your Deck during your End Phase to draw 1 card from your Deck. You can only use this effect once per turn.
Cocoon of Evolution	DB1	CocoonofEvolution	Insect/Effect	Earth	3	0	2000			You can equip this card from your hand as an Equip Spell Card to a face-up "Petit Moth" on the field. If equipped, the ATK and DEF of "Cocoon of Evolution" is applied to "Petit Moth".
Command Knight	CT1	CommandKnight1	Warrior/Effect	Fire	4	1200	1900			All Warrior-Type monsters you control gain 400 ATK. If you control another monster, your opponent cannot target this face-up card for an attack.
Compulsory Evacuation Device	IOC	CompulsoryEvacuationDevice1	Normal Trap					D		Target 1 monster on the field; return that target to the hand.
Confiscation	DB1	Confiscation	Normal Spell						A0/T1	Pay 1000 Life Points. Look at your opponent's hand, select 1 card in it and discard that card.
Covering Fire	RDS	CoveringFire	Normal Trap							If your opponent's monster attacks a monster on your side of the field, you can activate this card during the Damage Step. Increase the ATK of your attacked monster by the ATK of 1 other face-up monster on your side of the field during the Damage Step.
Creeping Doom Manta	RDS	CreepingDoomManta	Fish/Effect	Water	3	1300	1200			When this card is Normal Summoned successfully, no Trap cards can be activated.
Crimson Ninja	IOC	CrimsonNinja	Warrior/Effect	Earth	1	300	300			FLIP: Select 1 Trap Card on the field and destroy it. If the selected card is Set, pick it up and see the card. If it is a Trap Card, it is destroyed. If it is a Spell Card, return it to it's original position
Crush Card Virus	SJCS	CrushCardVirus	Normal Trap						A0/T1	Tribute 1 DARK monster with 1000 or less ATK. Check all monsters your opponent controls, your opponent's hand, and all cards they draw (until the end of your opponent's 3rd turn after this card's activation), and destroy all monsters with 1500 or more ATK.
Cure Mermaid	DB1	CureMermaid	Fish/Effect	Water	4	1500	800			As long as this card remains face-up on your side of the field, gain 800 Life Points during each of your Standby Phases.
Curse of Anubis	AST	CurseofAnubis1	Normal Trap							Change all Effect Monsters on the field to Defense Position. This turn, the original DEF of those monsters becomes 0, also their battle positions cannot be changed.
Curse of Darkness	IOC	CurseofDarkness	Continuous Trap							Each time a Spell Card is activated, the controller of that Spell Card takes 1000 points of damage.
Curse of Dragon	DB1	CurseofDragon1	Dragon	Dark	5	2000	1500			A wicked dragon that taps into dark forces to execute a powerful attack.
Curse of Royal	TP5	CurseofRoyal	Counter Trap							Negate the activation of a Spell or Trap Card that includes the effect of destroying 1 Spell or Trap Card and destroy it.
Curse of the Masked Beast	DB1	CurseoftheMaskedBeast	Ritual Spell							This card is used to Ritual Summon The Masked Beast. You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.
Cursed Seal of the Forbidden Spell	IOC	CursedSealoftheForbiddenSpell	Counter Trap							Discard 1 Spell Card. Negate the activation and the effect of a Spell Card and destroy it. Your opponent cannot activate Spell Cards with that name during the rest of this Duel.
Cyber Jar	DB1	CyberJar1	Rock/Effect	Dark	3	900	900	R	A0/T1	FLIP: Destroy all monsters on the field, then both players reveal the top 5 cards from their Decks and Special Summon all revealed Level 4 or lower monsters in face-up Attack Position or face-down Defense Position, and add any remaining cards to their hand. (If either player has less than 5 cards in their Deck, reveal as many as possible.)
Cyber-Stein	SJC	CyberStein	Machine/Effect	Dark	2	700	500		A0/T1	Pay 5000 Life Points. Special Summon 1 Fusion Monster from your Extra Deck to the field in Attack Position.
D. Tribe	SKE	DTribe	Normal Trap							All monsters on your side of the field are treated as Dragon-Types until the End Phase of this turn.
D.D. Assailant	DBT	DDAssailant1	Warrior/Effect	Earth	4	1700	1600	H		When this card is destroyed by battle with an opponent's monster: Banish that monster, also banish this card.
D.D. Borderline	IOC	DDBorderline	Continuous Spell							When there are no Spell Cards in your Graveyard, neither player can conduct their Battle Phase.
D.D. Designator	IOC	DDDesignator	Normal Spell							Declare 1 card name. Look at your opponent's hand, and if he/she has the declared card in his/her hand, remove that 1 card from play. If he/she doesn't have that declared card in his/her hand, remove 1 random card in your hand from play.
D.D. Scout Plane	IOC	DDScoutPlane1	Machine/Effect	Dark	2	800	1200			Once per turn, during the End Phase, if this card is currently banished, and was banished this turn: Special Summon it in face-up Attack Position.
DNA Surgery	DB1	DNASurgery1	Continuous Trap							Activate by declaring 1 monster Type. All face-up monsters become that Type.
DNA Transplant	IOC	DNATransplant1	Continuous Trap							Activate by declaring 1 monster Attribute. All face-up monsters become that Attribute.
Dancing Fairy	DB1	DancingFairy	Fairy/Effect	Wind	4	1700	1000			As long as this card remains in face-up Defense Position on your side of the field, gain 1000 Life Points during each of your Standby Phases.
Dark Blade	SYE	DarkBlade	Warrior	Dark	4	1800	1500			They say he is a dragon manipulating warrior from the dark world. His attack is tremendous, using his great swords with vicious power.
Dark Blade the Dragon Knight	RDS	DarkBladetheDragonKnight	Warrior/Fusion/Effect	Dark	6	2200	1500			Dark Blade + "Pitch-Dark Dragon" Each time this card inflicts Battle Damage to your opponent, you can select up to 3 Monster Cards from your opponent's Graveyard and remove them from play.
